Identifier:,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,
 265,   15522,    0.0947,    6594,    0.0805,    8928,    0.1090,    4582,    0.0280,    -754,   -0.0092,    5336,    0.0651,  -16957,   -0.1035,  -19508,   -0.2381,    2551,    0.0311,   21232,    0.1296,   10862,    0.1326,   10370,    0.1266,   15265,    0.0932,   21481,    0.2622,   -6216,   -0.0759,   36556,    0.2231,    8618,    0.1052,   27938,    0.3411,   35250,    0.2152,   14993,    0.1830,   20257,    0.2473,    9012,    0.0550,    8446,    0.1031,     566,    0.0069,   51588,    0.3149,   21980,    0.2683,   29608,    0.3614,   46084,    0.2813,   22587,    0.2757,   23497,    0.2868,   -7825,   -0.0478,    3047,    0.0372,  -10872,   -0.1327,   48559,    0.2964,   35488,    0.4332,   13071,    0.1596,   -1113,   -0.0068,   10636,    0.1298,  -11749,   -0.1434,   -4434,   -0.0271,  -10136,   -0.1237,    5702,    0.0696,   21414,    0.1307,    5634,    0.0688,   15780,    0.1926,   17293,    0.1056,   11897,    0.1452,    5396,    0.0659,   -4015,   -0.0245,   -7745,   -0.0945,    3730,    0.0455,  -22382,   -0.1366,  -14084,   -0.1719,   -8298,   -0.1013,  -12821,   -0.0783,    4205,    0.0513,  -17026,   -0.2078,   -6328,   -0.0386,   -8953,   -0.1093,    2625,    0.0320,  -12075,   -0.0737,    4444,    0.0542,  -16519,   -0.2017,   23947,    0.1462,   13194,    0.1611,   10753,    0.1313,   11163,    0.0681,   11994,    0.1464,    -831,   -0.0101,   19621,    0.1198,    6749,    0.0824,   12872,    0.1571,   21142,    0.1290,   12637,    0.1543,    8505,    0.1038,   -1159,   -0.0071,   -4210,   -0.0514,    3051,    0.0372,    2164,    0.0132,   -3180,   -0.0388,    5344,    0.0652,   13059,    0.0797,   -6697,   -0.0818,   19756,    0.2412,   25644,    0.1565,   29641,    0.3618,   -3997,   -0.0488,  -17428,   -0.1064,  -18793,   -0.2294,    1365,    0.0167,  -33834,   -0.2065,  -23870,   -0.2914,   -9964,   -0.1216,   27843,    0.1699,     326,    0.0040,   27517,    0.3359,     464,    0.0028,   11306,    0.1380,  -10842,   -0.1324,
 266,   15419,    0.0941,    6613,    0.0807,    8806,    0.1075,    4244,    0.0259,   -1198,   -0.0146,    5442,    0.0664,  -17730,   -0.1082,  -20945,   -0.2557,    3215,    0.0392,   19105,    0.1166,   10488,    0.1280,    8617,    0.1052,   13358,    0.0815,   20809,    0.2540,   -7451,   -0.0910,   38423,    0.2345,    9839,    0.1201,   28584,    0.3489,   37005,    0.2259,   16493,    0.2013,   20512,    0.2504,    9189,    0.0561,    7976,    0.0974,    1213,    0.0148,   52263,    0.3190,   22255,    0.2717,   30008,    0.3663,   47732,    0.2913,   23572,    0.2878,   24160,    0.2949,   -7033,   -0.0429,    3883,    0.0474,  -10916,   -0.1333,   46626,    0.2846,   35177,    0.4294,   11449,    0.1398,   -1902,   -0.0116,    9364,    0.1143,  -11266,   -0.1375,   -5652,   -0.0345,  -10983,   -0.1341,    5331,    0.0651,   19741,    0.1205,    3807,    0.0465,   15934,    0.1945,   14940,    0.0912,   10651,    0.1300,    4289,    0.0524,   -4957,   -0.0303,   -8189,   -0.1000,    3232,    0.0395,  -22953,   -0.1401,  -13751,   -0.1679,   -9202,   -0.1123,  -11774,   -0.0719,    4650,    0.0568,  -16424,   -0.2005,   -5606,   -0.0342,   -8717,   -0.1064,    3111,    0.0380,  -11543,   -0.0705,    4654,    0.0568,  -16197,   -0.1977,   24514,    0.1496,   13719,    0.1675,   10795,    0.1318,   10179,    0.0621,   11779,    0.1438,   -1600,   -0.0195,   19634,    0.1198,    6720,    0.0820,   12914,    0.1576,   20893,    0.1275,   12675,    0.1547,    8218,    0.1003,     -19,   -0.0001,   -2753,   -0.0336,    2734,    0.0334,    3210,    0.0196,   -2141,   -0.0261,    5351,    0.0653,   12976,    0.0792,   -6816,   -0.0832,   19792,    0.2416,   25512,    0.1557,   29483,    0.3599,   -3971,   -0.0485,  -17169,   -0.1048,  -18547,   -0.2264,    1378,    0.0168,  -32787,   -0.2001,  -22525,   -0.2750,  -10262,   -0.1253,   28442,    0.1736,    1038,    0.0127,   27404,    0.3345,    2026,    0.0124,   11981,    0.1463,   -9955,   -0.1215,
 267,   14871,    0.0908,    6847,    0.0836,    8024,    0.0980,    3844,    0.0235,   -2018,   -0.0246,    5862,    0.0716,  -17929,   -0.1094,  -21569,   -0.2633,    3640,    0.0444,   17537,    0.1070,   10431,    0.1273,    7106,    0.0867,   12173,    0.0743,   20571,    0.2511,   -8398,   -0.1025,   40567,    0.2476,   11256,    0.1374,   29311,    0.3578,   38264,    0.2336,   18456,    0.2253,   19808,    0.2418,   10606,    0.0647,    8584,    0.1048,    2022,    0.0247,   53013,    0.3236,   21960,    0.2681,   31053,    0.3791,   49280,    0.3008,   24451,    0.2985,   24829,    0.3031,   -6693,   -0.0409,    4440,    0.0542,  -11133,   -0.1359,   44841,    0.2737,   34792,    0.4247,   10049,    0.1227,   -2653,   -0.0162,    7943,    0.0970,  -10596,   -0.1293,   -6185,   -0.0378,  -11523,   -0.1407,    5338,    0.0652,   17894,    0.1092,    1864,    0.0228,   16030,    0.1957,   13199,    0.0806,    9360,    0.1143,    3839,    0.0469,   -6150,   -0.0375,   -8910,   -0.1088,    2760,    0.0337,  -23206,   -0.1416,  -13249,   -0.1617,   -9957,   -0.1215,  -10375,   -0.0633,    5164,    0.0630,  -15539,   -0.1897,   -5268,   -0.0322,   -8942,   -0.1092,    3674,    0.0449,  -11233,   -0.0686,    4576,    0.0559,  -15809,   -0.1930,   24475,    0.1494,   13919,    0.1699,   10556,    0.1289,    9795,    0.0598,   11792,    0.1439,   -1997,   -0.0244,   19465,    0.1188,    6377,    0.0778,   13088,    0.1598,   20359,    0.1243,   12644,    0.1544,    7715,    0.0942,     593,    0.0036,   -1700,   -0.0208,    2293,    0.0280,    4488,    0.0274,   -1225,   -0.0150,    5713,    0.0697,   13252,    0.0809,   -6722,   -0.0821,   19974,    0.2438,   25579,    0.1561,   29408,    0.3590,   -3829,   -0.0467,  -17042,   -0.1040,  -18444,   -0.2252,    1402,    0.0171,  -30990,   -0.1892,  -20737,   -0.2531,  -10253,   -0.1252,   28941,    0.1766,    1531,    0.0187,   27410,    0.3346,    2779,    0.0170,   12390,    0.1512,   -9611,   -0.1173,
 268,   14464,    0.0883,    7681,    0.0938,    6783,    0.0828,    3467,    0.0212,   -2961,   -0.0361,    6428,    0.0785,  -17396,   -0.1062,  -21503,   -0.2625,    4107,    0.0501,   16273,    0.0993,   10068,    0.1229,    6205,    0.0757,   11096,    0.0677,   20141,    0.2459,   -9045,   -0.1104,   43061,    0.2628,   12846,    0.1568,   30215,    0.3688,   39003,    0.2381,   19966,    0.2437,   19037,    0.2324,   12038,    0.0735,    9686,    0.1182,    2352,    0.0287,   53023,    0.3236,   21138,    0.2580,   31885,    0.3892,   50199,    0.3064,   24760,    0.3023,   25439,    0.3105,   -6320,   -0.0386,    5190,    0.0634,  -11510,   -0.1405,   43959,    0.2683,   34631,    0.4228,    9328,    0.1139,   -3846,   -0.0235,    6827,    0.0833,  -10673,   -0.1303,   -5994,   -0.0366,  -11766,   -0.1436,    5772,    0.0705,   15817,    0.0965,     -12,   -0.0001,   15829,    0.1932,   11459,    0.0699,    7854,    0.0959,    3605,    0.0440,   -6043,   -0.0369,   -9263,   -0.1131,    3220,    0.0393,  -23408,   -0.1429,  -12360,   -0.1509,  -11048,   -0.1349,   -8880,   -0.0542,    5814,    0.0710,  -14694,   -0.1794,   -5568,   -0.0340,   -9185,   -0.1121,    3617,    0.0442,  -11079,   -0.0676,    4286,    0.0523,  -15365,   -0.1876,   24977,    0.1525,   14180,    0.1731,   10797,    0.1318,    9489,    0.0579,   12172,    0.1486,   -2683,   -0.0328,   19535,    0.1192,    6047,    0.0738,   13488,    0.1647,   19554,    0.1194,   12606,    0.1539,    6948,    0.0848,    1260,    0.0077,    -661,   -0.0081,    1921,    0.0235,    6727,    0.0411,      79,    0.0010,    6648,    0.0812,   13298,    0.0812,   -6587,   -0.0804,   19885,    0.2427,   25425,    0.1552,   29425,    0.3592,   -4000,   -0.0488,  -16979,   -0.1036,  -18363,   -0.2242,    1384,    0.0169,  -29121,   -0.1777,  -18791,   -0.2294,  -10330,   -0.1261,   29087,    0.1775,    1965,    0.0240,   27122,    0.3311,    2915,    0.0178,   12537,    0.1530,   -9622,   -0.1175,
 269,   14729,    0.0899,    9551,    0.1166,    5178,    0.0632,    3630,    0.0222,   -4136,   -0.0505,    7766,    0.0948,  -16424,   -0.1002,  -20609,   -0.2516,    4185,    0.0511,   16419,    0.1002,   10389,    0.1268,    6030,    0.0736,   10568,    0.0645,   19411,    0.2370,   -8843,   -0.1080,   45380,    0.2770,   14326,    0.1749,   31054,    0.3791,   39659,    0.2421,   21237,    0.2592,   18422,    0.2249,   13539,    0.0826,   10835,    0.1323,    2704,    0.0330,   51915,    0.3169,   19939,    0.2434,   31976,    0.3903,   49679,    0.3032,   24606,    0.3004,   25073,    0.3061,   -5624,   -0.0343,    6120,    0.0747,  -11744,   -0.1434,   44143,    0.2694,   34846,    0.4254,    9297,    0.1135,   -5435,   -0.0332,    5951,    0.0726,  -11386,   -0.1390,   -5172,   -0.0316,  -12000,   -0.1465,    6828,    0.0834,   13884,    0.0847,   -1807,   -0.0221,   15691,    0.1915,    9358,    0.0571,    5684,    0.0694,    3674,    0.0449,   -5735,   -0.0350,   -9227,   -0.1126,    3492,    0.0426,  -23717,   -0.1448,  -11390,   -0.1390,  -12327,   -0.1505,   -7750,   -0.0473,    6453,    0.0788,  -14203,   -0.1734,   -5866,   -0.0358,   -9435,   -0.1152,    3569,    0.0436,  -10491,   -0.0640,    4277,    0.0522,  -14768,   -0.1803,   24819,    0.1515,   14013,    0.1711,   10806,    0.1319,    9404,    0.0574,   12724,    0.1553,   -3320,   -0.0405,   19402,    0.1184,    5534,    0.0676,   13868,    0.1693,   18904,    0.1154,   12567,    0.1534,    6337,    0.0774,     989,    0.0060,    -494,   -0.0060,    1483,    0.0181,    8351,    0.0510,    1020,    0.0125,    7331,    0.0895,   13390,    0.0817,   -6419,   -0.0784,   19809,    0.2418,   25264,    0.1542,   29294,    0.3576,   -4030,   -0.0492,  -17090,   -0.1043,  -18362,   -0.2242,    1272,    0.0155,  -27216,   -0.1661,  -16928,   -0.2066,  -10288,   -0.1256,   29138,    0.1778,    2289,    0.0279,   26849,    0.3278,    2949,    0.0180,   12581,    0.1536,   -9632,   -0.1176,
 270,   14733,    0.0899,   11659,    0.1423,    3074,    0.0375,    3037,    0.0185,   -5688,   -0.0694,    8725,    0.1065,  -15513,   -0.0947,  -19283,   -0.2354,    3770,    0.0460,   16766,    0.1023,   10844,    0.1324,    5922,    0.0723,   10903,    0.0665,   19067,    0.2328,   -8164,   -0.0997,   46545,    0.2841,   15114,    0.1845,   31431,    0.3837,   40137,    0.2450,   22403,    0.2735,   17734,    0.2165,   14527,    0.0887,   11877,    0.1450,    2650,    0.0323,   50281,    0.3069,   18339,    0.2239,   31942,    0.3899,   48824,    0.2980,   24071,    0.2938,   24753,    0.3022,   -4371,   -0.0267,    7333,    0.0895,  -11704,   -0.1429,   45056,    0.2750,   34729,    0.4240,   10327,    0.1261,   -7062,   -0.0431,    5227,    0.0638,  -12289,   -0.1500,   -4277,   -0.0261,  -12018,   -0.1467,    7741,    0.0945,   11827,    0.0722,   -3262,   -0.0398,   15089,    0.1842,    7262,    0.0443,    3431,    0.0419,    3831,    0.0468,   -5146,   -0.0314,   -9132,   -0.1115,    3986,    0.0487,  -24187,   -0.1476,  -10574,   -0.1291,  -13613,   -0.1662,   -6806,   -0.0415,    7271,    0.0888,  -14077,   -0.1718,   -5894,   -0.0360,   -9846,   -0.1202,    3952,    0.0482,   -9510,   -0.0580,    4245,    0.0518,  -13755,   -0.1679,   24627,    0.1503,   13582,    0.1658,   11045,    0.1348,    9427,    0.0575,   13447,    0.1642,   -4020,   -0.0491,   19380,    0.1183,    5107,    0.0623,   14273,    0.1742,   18613,    0.1136,   12691,    0.1549,    5922,    0.0723,     961,    0.0059,    -718,   -0.0088,    1679,    0.0205,   10236,    0.0625,    1958,    0.0239,    8278,    0.1011,   13377,    0.0816,   -6398,   -0.0781,   19775,    0.2414,   25512,    0.1557,   29601,    0.3614,   -4089,   -0.0499,  -17704,   -0.1081,  -18901,   -0.2307,    1197,    0.0146,  -25386,   -0.1549,  -14941,   -0.1824,  -10445,   -0.1275,   29153,    0.1779,    2655,    0.0324,   26498,    0.3235,    2288,    0.0140,   12256,    0.1496,   -9968,   -0.1217,
 271,   14834,    0.0905,   13710,    0.1674,    1124,    0.0137,    3144,    0.0192,   -6937,   -0.0847,   10081,    0.1231,  -13726,   -0.0838,  -17370,   -0.2120,    3644,    0.0445,   17445,    0.1065,   11748,    0.1434,    5697,    0.0695,   11357,    0.0693,   18229,    0.2225,   -6872,   -0.0839,   46326,    0.2828,   15480,    0.1890,   30846,    0.3765,   40322,    0.2461,   23572,    0.2878,   16750,    0.2045,   15727,    0.0960,   13201,    0.1611,    2526,    0.0308,   47594,    0.2905,   16183,    0.1976,   31411,    0.3834,   47212,    0.2882,   23427,    0.2860,   23785,    0.2904,   -1900,   -0.0116,    9421,    0.1150,  -11321,   -0.1382,   46859,    0.2860,   34355,    0.4194,   12504,    0.1526,   -9190,   -0.0561,    4472,    0.0546,  -13662,   -0.1668,   -3413,   -0.0208,  -11651,   -0.1422,    8238,    0.1006,    9701,    0.0592,   -4431,   -0.0541,   14132,    0.1725,    5773,    0.0352,    1712,    0.0209,    4061,    0.0496,   -3919,   -0.0239,   -8680,   -0.1060,    4761,    0.0581,  -24746,   -0.1510,   -9590,   -0.1171,  -15156,   -0.1850,   -6084,   -0.0371,    8060,    0.0984,  -14144,   -0.1727,   -6084,   -0.0371,  -10306,   -0.1258,    4222,    0.0515,   -8735,   -0.0533,    4133,    0.0505,  -12868,   -0.1571,   24298,    0.1483,   12976,    0.1584,   11322,    0.1382,    9629,    0.0588,   14027,    0.1712,   -4398,   -0.0537,   19551,    0.1193,    4936,    0.0603,   14615,    0.1784,   18717,    0.1142,   13005,    0.1588,    5712,    0.0697,    1133,    0.0069,   -1355,   -0.0165,    2488,    0.0304,   11981,    0.0731,    2896,    0.0354,    9085,    0.1109,   13523,    0.0825,   -6213,   -0.0758,   19736,    0.2409,   25609,    0.1563,   29344,    0.3582,   -3735,   -0.0456,  -18171,   -0.1109,  -19180,   -0.2341,    1009,    0.0123,  -23678,   -0.1445,  -13065,   -0.1595,  -10613,   -0.1296,   29343,    0.1791,    2903,    0.0354,   26440,    0.3228,    1947,    0.0119,   12073,    0.1474,  -10126,   -0.1236,
 272,   14516,    0.0886,   15171,    0.1852,    -655,   -0.0080,    2630,    0.0161,   -8568,   -0.1046,   11198,    0.1367,  -11976,   -0.0731,  -15498,   -0.1892,    3522,    0.0430,   19003,    0.1160,   13707,    0.1673,    5296,    0.0647,   12052,    0.0736,   17887,    0.2184,   -5835,   -0.0712,   45422,    0.2772,   15438,    0.1885,   29984,    0.3660,   41010,    0.2503,   24253,    0.2961,   16757,    0.2046,   16382,    0.1000,   14048,    0.1715,    2334,    0.0285,   45414,    0.2772,   14700,    0.1794,   30714,    0.3749,   46336,    0.2828,   23212,    0.2834,   23124,    0.2823,     591,    0.0036,   11118,    0.1357,  -10527,   -0.1285,   49509,    0.3022,   34662,    0.4231,   14847,    0.1812,  -11062,   -0.0675,    3999,    0.0488,  -15061,   -0.1839,   -2918,   -0.0178,  -11336,   -0.1384,    8418,    0.1028,    7476,    0.0456,   -5486,   -0.0670,   12962,    0.1582,    4795,    0.0293,     454,    0.0055,    4341,    0.0530,   -2948,   -0.0180,   -8183,   -0.0999,    5235,    0.0639,  -25239,   -0.1541,   -8868,   -0.1083,  -16371,   -0.1998,   -5426,   -0.0331,    8761,    0.1069,  -14187,   -0.1732,   -6375,   -0.0389,  -10698,   -0.1306,    4323,    0.0528,   -7609,   -0.0464,    4520,    0.0552,  -12129,   -0.1481,   24145,    0.1474,   12646,    0.1544,   11499,    0.1404,    9948,    0.0607,   14732,    0.1798,   -4784,   -0.0584,   19752,    0.1206,    4754,    0.0580,   14998,    0.1831,   19188,    0.1171,   13187,    0.1610,    6001,    0.0733,    1557,    0.0095,   -2219,   -0.0271,    3776,    0.0461,   13473,    0.0822,    3577,    0.0437,    9896,    0.1208,   13436,    0.0820,   -6072,   -0.0741,   19508,    0.2381,   25519,    0.1558,   29236,    0.3569,   -3717,   -0.0454,  -18897,   -0.1153,  -19775,   -0.2414,     878,    0.0107,  -22346,   -0.1364,  -11518,   -0.1406,  -10828,   -0.1322,   29383,    0.1793,    3050,    0.0372,   26333,    0.3215,    1801,    0.0110,   11796,    0.1440,   -9995,   -0.1220,
 273,   13913,    0.0849,   16133,    0.1969,   -2220,   -0.0271,    1517,    0.0093,  -10250,   -0.1251,   11767,    0.1436,   -9551,   -0.0583,  -12712,   -0.1552,    3161,    0.0386,   20227,    0.1235,   15705,    0.1917,    4522,    0.0552,   12711,    0.0776,   17741,    0.2166,   -5030,   -0.0614,   44310,    0.2705,   14952,    0.1825,   29358,    0.3584,   41401,    0.2527,   24449,    0.2985,   16952,    0.2069,   16556,    0.1011,   14466,    0.1766,    2090,    0.0255,   43114,    0.2632,   13288,    0.1622,   29826,    0.3641,   46160,    0.2817,   23424,    0.2859,   22736,    0.2775,    2568,    0.0157,   12447,    0.1519,   -9879,   -0.1206,   52696,    0.3216,   35045,    0.4278,   17651,    0.2155,  -12825,   -0.0783,    2840,    0.0347,  -15665,   -0.1912,   -2371,   -0.0145,  -10779,   -0.1316,    8408,    0.1026,    5643,    0.0344,   -6073,   -0.0741,   11716,    0.1430,    3650,    0.0223,    -620,   -0.0076,    4270,    0.0521,   -1891,   -0.0115,   -7525,   -0.0919,    5634,    0.0688,  -25512,   -0.1557,   -8093,   -0.0988,  -17419,   -0.2126,   -5033,   -0.0307,    9452,    0.1154,  -14485,   -0.1768,   -6401,   -0.0391,  -11174,   -0.1364,    4773,    0.0583,   -6372,   -0.0389,    4994,    0.0610,  -11366,   -0.1387,   24167,    0.1475,   12527,    0.1529,   11640,    0.1421,   10712,    0.0654,   15582,    0.1902,   -4870,   -0.0595,   19690,    0.1202,    4504,    0.0550,   15186,    0.1854,   19716,    0.1203,   13418,    0.1638,    6298,    0.0769,    2199,    0.0134,   -3099,   -0.0378,    5298,    0.0647,   15163,    0.0926,    4310,    0.0526,   10853,    0.1325,   13484,    0.0823,   -5840,   -0.0713,   19324,    0.2359,   25503,    0.1557,   29212,    0.3566,   -3709,   -0.0453,  -19388,   -0.1183,  -20242,   -0.2471,     854,    0.0104,  -21038,   -0.1284,  -10076,   -0.1230,  -10962,   -0.1338,   29670,    0.1811,    3158,    0.0386,   26512,    0.3236,    2090,    0.0128,   11634,    0.1420,   -9544,   -0.1165,
 274,   12681,    0.0774,   16406,    0.2003,   -3725,   -0.0455,     264,    0.0016,  -11742,   -0.1433,   12006,    0.1466,   -7164,   -0.0437,   -9768,   -0.1192,    2604,    0.0318,   21297,    0.1300,   17692,    0.2160,    3605,    0.0440,   13062,    0.0797,   17903,    0.2185,   -4841,   -0.0591,   42665,    0.2604,   14007,    0.1710,   28658,    0.3498,   41534,    0.2535,   23980,    0.2927,   17554,    0.2143,   16553,    0.1010,   14489,    0.1769,    2064,    0.0252,   40154,    0.2451,   11942,    0.1458,   28212,    0.3444,   46315,    0.2827,   23846,    0.2911,   22469,    0.2743,    3679,    0.0225,   13024,    0.1590,   -9345,   -0.1141,   55744,    0.3402,   35790,    0.4369,   19954,    0.2436,  -14087,   -0.0860,    2103,    0.0257,  -16190,   -0.1976,   -1258,   -0.0077,  -10227,   -0.1248,    8969,    0.1095,    4059,    0.0248,   -6764,   -0.0826,   10823,    0.1321,    3106,    0.0190,   -1409,   -0.0172,    4515,    0.0551,    -405,   -0.0025,   -6284,   -0.0767,    5879,    0.0718,  -26126,   -0.1595,   -7938,   -0.0969,  -18188,   -0.2220,   -4714,   -0.0288,   10233,    0.1249,  -14947,   -0.1825,   -6730,   -0.0411,  -11776,   -0.1438,    5046,    0.0616,   -5286,   -0.0323,    5531,    0.0675,  -10817,   -0.1320,   23836,    0.1455,   12248,    0.1495,   11588,    0.1415,   11408,    0.0696,   16303,    0.1990,   -4895,   -0.0598,   20124,    0.1228,    4451,    0.0543,   15673,    0.1913,   20080,    0.1226,   13378,    0.1633,    6702,    0.0818,    3094,    0.0189,   -3859,   -0.0471,    6953,    0.0849,   16654,    0.1017,    4875,    0.0595,   11779,    0.1438,   13681,    0.0835,   -5541,   -0.0676,   19222,    0.2347,   25747,    0.1572,   29178,    0.3562,   -3431,   -0.0419,  -19565,   -0.1194,  -20349,   -0.2484,     784,    0.0096,  -20811,   -0.1270,   -9309,   -0.1136,  -11502,   -0.1404,   30080,    0.1836,    3545,    0.0433,   26535,    0.3239,    2738,    0.0167,   11367,    0.1388,   -8629,   -0.1053,
 275,   10357,    0.0632,   15804,    0.1929,   -5447,   -0.0665,   -1224,   -0.0075,  -13314,   -0.1625,   12090,    0.1476,   -5308,   -0.0324,   -7477,   -0.0913,    2169,    0.0265,   21547,    0.1315,   19147,    0.2337,    2400,    0.0293,   14002,    0.0855,   18651,    0.2277,   -4649,   -0.0568,   41896,    0.2557,   13603,    0.1661,   28293,    0.3454,   41687,    0.2544,   23287,    0.2843,   18400,    0.2246,   16778,    0.1024,   14082,    0.1719,    2696,    0.0329,   36809,    0.2247,   10588,    0.1293,   26221,    0.3201,   46606,    0.2845,   24051,    0.2936,   22555,    0.2753,    3444,    0.0210,   12400,    0.1514,   -8956,   -0.1093,   58485,    0.3570,   36519,    0.4458,   21966,    0.2681,  -14724,   -0.0899,    1381,    0.0169,  -16105,   -0.1966,     -77,   -0.0005,   -9491,   -0.1159,    9414,    0.1149,    2751,    0.0168,   -7335,   -0.0895,   10086,    0.1231,    1954,    0.0119,   -2377,   -0.0290,    4331,    0.0529,    1830,    0.0112,   -4862,   -0.0594,    6692,    0.0817,  -26499,   -0.1617,   -7861,   -0.0960,  -18638,   -0.2275,   -4652,   -0.0284,   11226,    0.1370,  -15878,   -0.1938,   -6876,   -0.0420,  -12397,   -0.1513,    5521,    0.0674,   -4148,   -0.0253,    6213,    0.0758,  -10361,   -0.1265,   23879,    0.1458,   12017,    0.1467,   11862,    0.1448,   12381,    0.0756,   17152,    0.2094,   -4771,   -0.0582,   20432,    0.1247,    4360,    0.0532,   16072,    0.1962,   20372,    0.1243,   13239,    0.1616,    7133,    0.0871,    4074,    0.0249,   -4352,   -0.0531,    8426,    0.1029,   17799,    0.1086,    5131,    0.0626,   12668,    0.1546,   13476,    0.0823,   -5429,   -0.0663,   18905,    0.2308,   26136,    0.1595,   29301,    0.3577,   -3165,   -0.0386,  -20183,   -0.1232,  -20513,   -0.2504,     330,    0.0040,  -20493,   -0.1251,   -8520,   -0.1040,  -11973,   -0.1462,   30290,    0.1849,    3707,    0.0453,   26583,    0.3245,    3708,    0.0226,   10783,    0.1316,   -7075,   -0.0864,
 276,    7551,    0.0461,   14129,    0.1725,   -6578,   -0.0803,   -2280,   -0.0139,  -14305,   -0.1746,   12025,    0.1468,   -3790,   -0.0231,   -5203,   -0.0635,    1413,    0.0172,   20606,    0.1258,   19823,    0.2420,     783,    0.0096,   15530,    0.0948,   19745,    0.2410,   -4215,   -0.0515,   41792,    0.2551,   13387,    0.1634,   28405,    0.3468,   41171,    0.2513,   22498,    0.2746,   18673,    0.2279,   16611,    0.1014,   13237,    0.1616,    3374,    0.0412,   33513,    0.2046,    9723,    0.1187,   23790,    0.2904,   47104,    0.2875,   24031,    0.2934,   23073,    0.2817,    1767,    0.0108,   10847,    0.1324,   -9080,   -0.1108,   60092,    0.3668,   37289,    0.4552,   22803,    0.2784,  -14632,   -0.0893,    1077,    0.0131,  -15709,   -0.1918,    1089,    0.0066,   -8810,   -0.1075,    9899,    0.1208,    2394,    0.0146,   -7558,   -0.0923,    9952,    0.1215,     832,    0.0051,   -3349,   -0.0409,    4181,    0.0510,    4177,    0.0255,   -3316,   -0.0405,    7493,    0.0915,  -26707,   -0.1630,   -7733,   -0.0944,  -18974,   -0.2316,   -4580,   -0.0280,   11903,    0.1453,  -16483,   -0.2012,   -6806,   -0.0415,  -12679,   -0.1548,    5873,    0.0717,   -3252,   -0.0198,    6942,    0.0847,  -10194,   -0.1244,   23520,    0.1436,   11411,    0.1393,   12109,    0.1478,   13275,    0.0810,   17861,    0.2180,   -4586,   -0.0560,   20677,    0.1262,    4212,    0.0514,   16465,    0.2010,   20203,    0.1233,   13059,    0.1594,    7144,    0.0872,    5134,    0.0313,   -4510,   -0.0551,    9644,    0.1177,   18962,    0.1157,    5351,    0.0653,   13611,    0.1662,   13225,    0.0807,   -5528,   -0.0675,   18753,    0.2289,   26616,    0.1625,   29032,    0.3544,   -2416,   -0.0295,  -20599,   -0.1257,  -20345,   -0.2484,    -254,   -0.0031,  -20940,   -0.1278,   -8355,   -0.1020,  -12585,   -0.1536,   30403,    0.1856,    3817,    0.0466,   26586,    0.3245,    4412,    0.0269,    9936,    0.1213,   -5524,   -0.0674,
