Identifier:,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,
 119,   46698,    0.2850,   22676,    0.2768,   24022,    0.2932,   39419,    0.2406,    8019,    0.0979,   31400,    0.3833,   19144,    0.1168,   18533,    0.2262,     611,    0.0075,    8277,    0.0505,   19582,    0.2390,  -11305,   -0.1380,   72815,    0.4444,   38353,    0.4682,   34462,    0.4207,   17032,    0.1040,   18762,    0.2290,   -1730,   -0.0211,    3794,    0.0232,    8929,    0.1090,   -5135,   -0.0627,   31140,    0.1901,   16685,    0.2037,   14455,    0.1765,   30794,    0.1880,   13573,    0.1657,   17221,    0.2102,   17622,    0.1076,    8241,    0.1006,    9381,    0.1145,     904,    0.0055,     618,    0.0075,     286,    0.0035,    5864,    0.0358,    1988,    0.0243,    3876,    0.0473,   -8357,   -0.0510,   -1232,   -0.0150,   -7125,   -0.0870,   45095,    0.2752,   28019,    0.3420,   17076,    0.2085,    8861,    0.0541,   -2374,   -0.0290,   11235,    0.1372,    9140,    0.0558,   -2467,   -0.0301,   11607,    0.1417,   23108,    0.1410,   25542,    0.3118,   -2434,   -0.0297,   12410,    0.0757,    5607,    0.0684,    6803,    0.0830,   -1150,   -0.0070,  -16472,   -0.2011,   15322,    0.1870,   19490,    0.1190,    1355,    0.0165,   18135,    0.2214,   -4489,   -0.0274,  -10857,   -0.1325,    6368,    0.0777,   -2399,   -0.0146,   -6089,   -0.0743,    3690,    0.0450,   23201,    0.1416,   -6470,   -0.0790,   29671,    0.3622,    3212,    0.0196,    2756,    0.0336,     456,    0.0056,  -34172,   -0.2086,   -8789,   -0.1073,  -25383,   -0.3099,  -34879,   -0.2129,  -29745,   -0.3631,   -5134,   -0.0627,   26524,    0.1619,   12880,    0.1572,   13644,    0.1666,   -3103,   -0.0189,  -21523,   -0.2627,   18420,    0.2249,  -13746,   -0.0839,    1508,    0.0184,  -15254,   -0.1862,   14593,    0.0891,    8823,    0.1077,    5770,    0.0704,   21942,    0.1339,     180,    0.0022,   21762,    0.2657,   27091,    0.1654,   29924,    0.3653,   -2833,   -0.0346,    2354,    0.0144,   -2201,   -0.0269,    4555,    0.0556,
 120,   48290,    0.2947,   23022,    0.2810,   25268,    0.3085,   39220,    0.2394,    7924,    0.0967,   31296,    0.3820,   19050,    0.1163,   20013,    0.2443,    -963,   -0.0118,    8588,    0.0524,   19166,    0.2340,  -10578,   -0.1291,   72434,    0.4421,   38086,    0.4649,   34348,    0.4193,   16248,    0.0992,   18851,    0.2301,   -2603,   -0.0318,    4089,    0.0250,   10037,    0.1225,   -5948,   -0.0726,   31010,    0.1893,   17051,    0.2081,   13959,    0.1704,   30603,    0.1868,   14113,    0.1723,   16490,    0.2013,   18631,    0.1137,    8564,    0.1045,   10067,    0.1229,    1267,    0.0077,    1303,    0.0159,     -36,   -0.0004,    6939,    0.0424,    2482,    0.0303,    4457,    0.0544,   -6893,   -0.0421,     615,    0.0075,   -7508,   -0.0917,   46205,    0.2820,   28990,    0.3539,   17215,    0.2102,    7383,    0.0451,   -3629,   -0.0443,   11012,    0.1344,    8257,    0.0504,   -2242,   -0.0274,   10499,    0.1282,   23256,    0.1419,   24332,    0.2970,   -1076,   -0.0131,   13056,    0.0797,    6625,    0.0809,    6431,    0.0785,   -1214,   -0.0074,  -17292,   -0.2111,   16078,    0.1963,   21093,    0.1287,    2397,    0.0293,   18696,    0.2282,   -5438,   -0.0332,  -11238,   -0.1372,    5800,    0.0708,   -3059,   -0.0187,   -6887,   -0.0841,    3828,    0.0467,   23010,    0.1404,   -6766,   -0.0826,   29776,    0.3635,    4559,    0.0278,    2625,    0.0320,    1934,    0.0236,  -32882,   -0.2007,   -7159,   -0.0874,  -25723,   -0.3140,  -35478,   -0.2165,  -29889,   -0.3649,   -5589,   -0.0682,   27006,    0.1648,   13894,    0.1696,   13112,    0.1601,   -4238,   -0.0259,  -22040,   -0.2691,   17802,    0.2173,  -12938,   -0.0790,    1866,    0.0228,  -14804,   -0.1807,   14527,    0.0887,    8893,    0.1086,    5634,    0.0688,   21947,    0.1340,     314,    0.0038,   21633,    0.2641,   28544,    0.1742,   30374,    0.3708,   -1830,   -0.0223,    2534,    0.0155,   -2091,   -0.0255,    4625,    0.0565,
 121,   49596,    0.3027,   23719,    0.2895,   25877,    0.3159,   38362,    0.2342,    7830,    0.0956,   30532,    0.3727,   18386,    0.1122,   21234,    0.2592,   -2848,   -0.0348,    8476,    0.0517,   18431,    0.2250,   -9955,   -0.1215,   72161,    0.4404,   38002,    0.4639,   34159,    0.4170,   15672,    0.0957,   18975,    0.2316,   -3303,   -0.0403,    3813,    0.0233,   11359,    0.1387,   -7546,   -0.0921,   30865,    0.1884,   17416,    0.2126,   13449,    0.1642,   30378,    0.1854,   14757,    0.1801,   15621,    0.1907,   18318,    0.1118,    8106,    0.0990,   10212,    0.1247,    1204,    0.0073,    1888,    0.0230,    -684,   -0.0083,    7580,    0.0463,    2796,    0.0341,    4784,    0.0584,   -4851,   -0.0296,    2274,    0.0278,   -7125,   -0.0870,   46037,    0.2810,   29542,    0.3606,   16495,    0.2014,    5995,    0.0366,   -4850,   -0.0592,   10845,    0.1324,    7184,    0.0438,   -2263,   -0.0276,    9447,    0.1153,   23466,    0.1432,   23293,    0.2843,     173,    0.0021,   14037,    0.0857,    7911,    0.0966,    6126,    0.0748,   -1188,   -0.0073,  -18092,   -0.2209,   16904,    0.2064,   22189,    0.1354,    3206,    0.0391,   18983,    0.2317,   -6245,   -0.0381,  -11538,   -0.1408,    5293,    0.0646,   -2895,   -0.0177,   -7122,   -0.0869,    4227,    0.0516,   22430,    0.1369,   -7398,   -0.0903,   29828,    0.3641,    5520,    0.0337,    2629,    0.0321,    2891,    0.0353,  -31881,   -0.1946,   -6202,   -0.0757,  -25679,   -0.3135,  -36325,   -0.2217,  -30174,   -0.3683,   -6151,   -0.0751,   27394,    0.1672,   14629,    0.1786,   12765,    0.1558,   -5228,   -0.0319,  -22352,   -0.2729,   17124,    0.2090,  -12032,   -0.0734,    2199,    0.0268,  -14231,   -0.1737,   13639,    0.0832,    8718,    0.1064,    4921,    0.0601,   21916,    0.1338,     642,    0.0078,   21274,    0.2597,   29968,    0.1829,   30786,    0.3758,    -818,   -0.0100,    2808,    0.0171,   -1647,   -0.0201,    4455,    0.0544,
 122,   50930,    0.3109,   24985,    0.3050,   25945,    0.3167,   36610,    0.2235,    7262,    0.0887,   29348,    0.3583,   18307,    0.1117,   22455,    0.2741,   -4148,   -0.0506,    8606,    0.0525,   18077,    0.2207,   -9471,   -0.1156,   72126,    0.4402,   37849,    0.4620,   34277,    0.4184,   15726,    0.0960,   19293,    0.2355,   -3567,   -0.0435,    3978,    0.0243,   12716,    0.1552,   -8738,   -0.1067,   30422,    0.1857,   17281,    0.2110,   13141,    0.1604,   30411,    0.1856,   15488,    0.1891,   14923,    0.1822,   17638,    0.1077,    7451,    0.0910,   10187,    0.1244,     648,    0.0040,    1894,    0.0231,   -1246,   -0.0152,    7191,    0.0439,    2887,    0.0352,    4304,    0.0525,   -3014,   -0.0184,    3401,    0.0415,   -6415,   -0.0783,   46177,    0.2819,   30291,    0.3698,   15886,    0.1939,    5975,    0.0365,   -4957,   -0.0605,   10932,    0.1335,    6641,    0.0405,   -2394,   -0.0292,    9035,    0.1103,   23749,    0.1450,   22475,    0.2744,    1274,    0.0156,   15075,    0.0920,    9320,    0.1138,    5755,    0.0703,   -1035,   -0.0063,  -18579,   -0.2268,   17544,    0.2142,   23636,    0.1443,    4400,    0.0537,   19236,    0.2348,   -6946,   -0.0424,  -11801,   -0.1441,    4855,    0.0593,   -2823,   -0.0172,   -7278,   -0.0888,    4455,    0.0544,   21951,    0.1340,   -8099,   -0.0989,   30050,    0.3668,    5827,    0.0356,    2385,    0.0291,    3442,    0.0420,  -30783,   -0.1879,   -5185,   -0.0633,  -25598,   -0.3125,  -37057,   -0.2262,  -30458,   -0.3718,   -6599,   -0.0806,   27621,    0.1686,   15037,    0.1836,   12584,    0.1536,   -6652,   -0.0406,  -22756,   -0.2778,   16104,    0.1966,  -11080,   -0.0676,    2820,    0.0344,  -13900,   -0.1697,   12333,    0.0753,    8465,    0.1033,    3868,    0.0472,   22404,    0.1367,     978,    0.0119,   21426,    0.2616,   31544,    0.1925,   31212,    0.3810,     332,    0.0041,    2871,    0.0175,    -899,   -0.0110,    3770,    0.0460,
 123,   51075,    0.3117,   25538,    0.3118,   25537,    0.3117,   34387,    0.2099,    6269,    0.0765,   28118,    0.3432,   18572,    0.1134,   23571,    0.2877,   -4999,   -0.0610,    8310,    0.0507,   17399,    0.2124,   -9089,   -0.1110,   71249,    0.4349,   37084,    0.4527,   34165,    0.4171,   15949,    0.0973,   19009,    0.2321,   -3060,   -0.0374,    4780,    0.0292,   14192,    0.1732,   -9412,   -0.1149,   30464,    0.1859,   17053,    0.2082,   13411,    0.1637,   30324,    0.1851,   15833,    0.1933,   14491,    0.1769,   16280,    0.0994,    6430,    0.0785,    9850,    0.1202,     319,    0.0019,    1848,    0.0226,   -1529,   -0.0187,    5991,    0.0366,    2359,    0.0288,    3632,    0.0443,   -1977,   -0.0121,    3754,    0.0458,   -5731,   -0.0700,   46231,    0.2822,   30878,    0.3769,   15353,    0.1874,    6354,    0.0388,   -4947,   -0.0604,   11301,    0.1380,    6183,    0.0377,   -2750,   -0.0336,    8933,    0.1090,   24282,    0.1482,   21640,    0.2642,    2642,    0.0323,   16852,    0.1029,   11076,    0.1352,    5776,    0.0705,    -531,   -0.0032,  -18567,   -0.2267,   18036,    0.2202,   25037,    0.1528,    5699,    0.0696,   19338,    0.2361,   -7499,   -0.0458,  -11853,   -0.1447,    4354,    0.0532,   -2327,   -0.0142,   -7183,   -0.0877,    4856,    0.0593,   20774,    0.1268,   -9127,   -0.1114,   29901,    0.3650,    6153,    0.0376,    2253,    0.0275,    3900,    0.0476,  -30080,   -0.1836,   -4521,   -0.0552,  -25559,   -0.3120,  -37765,   -0.2305,  -30844,   -0.3765,   -6921,   -0.0845,   27968,    0.1707,   15513,    0.1894,   12455,    0.1520,   -8050,   -0.0491,  -23081,   -0.2818,   15031,    0.1835,   -9978,   -0.0609,    3517,    0.0429,  -13495,   -0.1647,   11253,    0.0687,    8396,    0.1025,    2857,    0.0349,   23199,    0.1416,    1369,    0.0167,   21830,    0.2665,   32794,    0.2002,   31602,    0.3858,    1192,    0.0146,    2767,    0.0169,      -1,   -0.0000,    2768,    0.0338,
 124,   50795,    0.3100,   25929,    0.3165,   24866,    0.3035,   31839,    0.1943,    5090,    0.0621,   26749,    0.3265,   17956,    0.1096,   23841,    0.2910,   -5885,   -0.0718,    7993,    0.0488,   17161,    0.2095,   -9168,   -0.1119,   70971,    0.4332,   36432,    0.4447,   34539,    0.4216,   16541,    0.1010,   19009,    0.2321,   -2468,   -0.0301,    5500,    0.0336,   15346,    0.1873,   -9846,   -0.1202,   30123,    0.1839,   16382,    0.2000,   13741,    0.1677,   30488,    0.1861,   16088,    0.1964,   14400,    0.1758,   15592,    0.0952,    5881,    0.0718,    9711,    0.1185,     -27,   -0.0002,    1781,    0.0217,   -1808,   -0.0221,    4581,    0.0280,    1856,    0.0227,    2725,    0.0333,    -608,   -0.0037,    3954,    0.0483,   -4562,   -0.0557,   45679,    0.2788,   30927,    0.3775,   14752,    0.1801,    6853,    0.0418,   -4552,   -0.0556,   11405,    0.1392,    6390,    0.0390,   -2725,   -0.0333,    9115,    0.1113,   24894,    0.1519,   20863,    0.2547,    4031,    0.0492,   17998,    0.1099,   12302,    0.1502,    5696,    0.0695,    -177,   -0.0011,  -18370,   -0.2243,   18193,    0.2221,   26032,    0.1589,    6970,    0.0851,   19062,    0.2327,   -7852,   -0.0479,  -11880,   -0.1450,    4028,    0.0492,   -1557,   -0.0095,   -6786,   -0.0828,    5229,    0.0638,   19710,    0.1203,  -10031,   -0.1225,   29741,    0.3631,    6047,    0.0369,    1689,    0.0206,    4358,    0.0532,  -29908,   -0.1825,   -4271,   -0.0521,  -25637,   -0.3130,  -38136,   -0.2328,  -31404,   -0.3834,   -6732,   -0.0822,   28283,    0.1726,   15927,    0.1944,   12356,    0.1508,   -9534,   -0.0582,  -23723,   -0.2896,   14189,    0.1732,   -8952,   -0.0546,    4089,    0.0499,  -13041,   -0.1592,   10172,    0.0621,    8413,    0.1027,    1759,    0.0215,   24159,    0.1475,    1810,    0.0221,   22349,    0.2728,   33655,    0.2054,   32059,    0.3914,    1596,    0.0195,    2843,    0.0174,     942,    0.0115,    1901,    0.0232,
 125,   50397,    0.3076,   26191,    0.3197,   24206,    0.2955,   29244,    0.1785,    3820,    0.0466,   25424,    0.3104,   17402,    0.1062,   23142,    0.2825,   -5740,   -0.0701,    7459,    0.0455,   17084,    0.2086,   -9625,   -0.1175,   70313,    0.4292,   35584,    0.4344,   34729,    0.4240,   17454,    0.1065,   18678,    0.2280,   -1224,   -0.0149,    6233,    0.0380,   16086,    0.1964,   -9853,   -0.1203,   29825,    0.1820,   15848,    0.1935,   13977,    0.1706,   31136,    0.1900,   16647,    0.2032,   14489,    0.1769,   15028,    0.0917,    5569,    0.0680,    9459,    0.1155,      60,    0.0004,    1475,    0.0180,   -1415,   -0.0173,    4536,    0.0277,    2021,    0.0247,    2515,    0.0307,      76,    0.0005,    3780,    0.0461,   -3704,   -0.0452,   44423,    0.2711,   30618,    0.3738,   13805,    0.1685,    7899,    0.0482,   -3660,   -0.0447,   11559,    0.1411,    6505,    0.0397,   -2548,   -0.0311,    9053,    0.1105,   26387,    0.1611,   20403,    0.2491,    5984,    0.0730,   18758,    0.1145,   12919,    0.1577,    5839,    0.0713,     190,    0.0012,  -17869,   -0.2181,   18059,    0.2205,   26064,    0.1591,    7872,    0.0961,   18192,    0.2221,   -8047,   -0.0491,  -11617,   -0.1418,    3570,    0.0436,    -666,   -0.0041,   -6316,   -0.0771,    5650,    0.0690,   18226,    0.1112,  -11186,   -0.1366,   29412,    0.3590,    5645,    0.0345,     751,    0.0092,    4894,    0.0597,  -30095,   -0.1837,   -4527,   -0.0553,  -25568,   -0.3121,  -38702,   -0.2362,  -32319,   -0.3945,   -6383,   -0.0779,   28571,    0.1744,   16226,    0.1981,   12345,    0.1507,  -10650,   -0.0650,  -24105,   -0.2943,   13455,    0.1643,   -7823,   -0.0477,    4376,    0.0534,  -12199,   -0.1489,    8860,    0.0541,    7906,    0.0965,     954,    0.0116,   25281,    0.1543,    2371,    0.0289,   22910,    0.2797,   34477,    0.2104,   32662,    0.3987,    1815,    0.0222,    2704,    0.0165,    1774,    0.0217,     930,    0.0114,
 126,   48844,    0.2981,   25462,    0.3108,   23382,    0.2854,   26250,    0.1602,    2048,    0.0250,   24202,    0.2954,   15945,    0.0973,   21725,    0.2652,   -5780,   -0.0706,    7154,    0.0437,   17653,    0.2155,  -10499,   -0.1282,   69432,    0.4238,   34539,    0.4216,   34893,    0.4260,   17946,    0.1095,   18024,    0.2200,     -78,   -0.0010,    6208,    0.0379,   16207,    0.1978,   -9999,   -0.1221,   30131,    0.1839,   15510,    0.1893,   14621,    0.1785,   31224,    0.1906,   16826,    0.2054,   14398,    0.1758,   13948,    0.0851,    4970,    0.0607,    8978,    0.1096,     -93,   -0.0006,     842,    0.0103,    -935,   -0.0114,    5510,    0.0336,    2761,    0.0337,    2749,    0.0336,    1099,    0.0067,    4065,    0.0496,   -2966,   -0.0362,   42247,    0.2579,   29392,    0.3588,   12855,    0.1569,    8658,    0.0528,   -2572,   -0.0314,   11230,    0.1371,    7220,    0.0441,   -1933,   -0.0236,    9153,    0.1117,   28323,    0.1729,   20456,    0.2497,    7867,    0.0960,   19762,    0.1206,   13633,    0.1664,    6129,    0.0748,     758,    0.0046,  -17098,   -0.2087,   17856,    0.2180,   25301,    0.1544,    8161,    0.0996,   17140,    0.2092,   -8345,   -0.0509,  -11195,   -0.1367,    2850,    0.0348,    -137,   -0.0008,   -5866,   -0.0716,    5729,    0.0699,   16751,    0.1022,  -12346,   -0.1507,   29097,    0.3552,    4618,    0.0282,    -596,   -0.0073,    5214,    0.0636,  -30741,   -0.1876,   -4896,   -0.0598,  -25845,   -0.3155,  -39026,   -0.2382,  -33398,   -0.4077,   -5628,   -0.0687,   28823,    0.1759,   16640,    0.2031,   12183,    0.1487,  -11708,   -0.0715,  -24891,   -0.3039,   13183,    0.1609,   -7253,   -0.0443,    4317,    0.0527,  -11570,   -0.1412,    7564,    0.0462,    7468,    0.0912,      96,    0.0012,   26245,    0.1602,    2666,    0.0325,   23579,    0.2878,   35011,    0.2137,   33233,    0.4057,    1778,    0.0217,    2469,    0.0151,    2314,    0.0282,     155,    0.0019,
 127,   47497,    0.2899,   24632,    0.3007,   22865,    0.2791,   22688,    0.1385,    -480,   -0.0059,   23168,    0.2828,   13787,    0.0842,   19280,    0.2354,   -5493,   -0.0671,    7172,    0.0438,   18506,    0.2259,  -11334,   -0.1384,   68126,    0.4158,   33100,    0.4041,   35026,    0.4276,   19162,    0.1170,   17888,    0.2184,    1274,    0.0156,    5819,    0.0355,   15987,    0.1952,  -10168,   -0.1241,   30289,    0.1849,   15191,    0.1854,   15098,    0.1843,   31161,    0.1902,   16988,    0.2074,   14173,    0.1730,   12684,    0.0774,    4257,    0.0520,    8427,    0.1029,     388,    0.0024,     938,    0.0115,    -550,   -0.0067,    7514,    0.0459,    4080,    0.0498,    3434,    0.0419,    1262,    0.0077,    4279,    0.0522,   -3017,   -0.0368,   39802,    0.2429,   27918,    0.3408,   11884,    0.1451,    9571,    0.0584,   -1147,   -0.0140,   10718,    0.1308,    7827,    0.0478,   -1710,   -0.0209,    9537,    0.1164,   30571,    0.1866,   21134,    0.2580,    9437,    0.1152,   19918,    0.1216,   13571,    0.1657,    6347,    0.0775,     278,    0.0017,  -16905,   -0.2064,   17183,    0.2098,   24776,    0.1512,    8498,    0.1037,   16278,    0.1987,   -8876,   -0.0542,  -11019,   -0.1345,    2143,    0.0262,     359,    0.0022,   -5139,   -0.0627,    5498,    0.0671,   15188,    0.0927,  -13604,   -0.1661,   28792,    0.3515,    3281,    0.0200,   -2204,   -0.0269,    5485,    0.0670,  -31505,   -0.1923,   -5614,   -0.0685,  -25891,   -0.3161,  -39447,   -0.2408,  -34718,   -0.4238,   -4729,   -0.0577,   29007,    0.1771,   16912,    0.2065,   12095,    0.1476,  -11866,   -0.0724,  -25207,   -0.3077,   13341,    0.1629,   -7068,   -0.0431,    3496,    0.0427,  -10564,   -0.1290,    5842,    0.0357,    6669,    0.0814,    -827,   -0.0101,   26913,    0.1643,    2674,    0.0326,   24239,    0.2959,   35757,    0.2183,   34007,    0.4151,    1750,    0.0214,    2059,    0.0126,    2506,    0.0306,    -447,   -0.0055,
 128,   45212,    0.2760,   22735,    0.2775,   22477,    0.2744,   19667,    0.1200,   -3226,   -0.0394,   22893,    0.2795,   11874,    0.0725,   16996,    0.2075,   -5122,   -0.0625,    7464,    0.0456,   19793,    0.2416,  -12329,   -0.1505,   67394,    0.4114,   31716,    0.3872,   35678,    0.4355,   20445,    0.1248,   18028,    0.2201,    2417,    0.0295,    5628,    0.0344,   15791,    0.1928,  -10163,   -0.1241,   31259,    0.1908,   15054,    0.1838,   16205,    0.1978,   31030,    0.1894,   16921,    0.2066,   14109,    0.1722,   11769,    0.0718,    3548,    0.0433,    8221,    0.1004,     425,    0.0026,    1042,    0.0127,    -617,   -0.0075,    9996,    0.0610,    5283,    0.0645,    4713,    0.0575,    1007,    0.0061,    4273,    0.0522,   -3266,   -0.0399,   37545,    0.2292,   26172,    0.3195,   11373,    0.1388,   11089,    0.0677,     628,    0.0077,   10461,    0.1277,    8758,    0.0535,   -1018,   -0.0124,    9776,    0.1193,   32903,    0.2008,   22606,    0.2760,   10297,    0.1257,   19996,    0.1220,   13451,    0.1642,    6545,    0.0799,      66,    0.0004,  -16783,   -0.2049,   16849,    0.2057,   24470,    0.1494,    8757,    0.1069,   15713,    0.1918,   -9354,   -0.0571,  -10532,   -0.1286,    1178,    0.0144,     126,    0.0008,   -5029,   -0.0614,    5155,    0.0629,   13448,    0.0821,  -15068,   -0.1839,   28516,    0.3481,    1735,    0.0106,   -3854,   -0.0470,    5589,    0.0682,  -32580,   -0.1989,   -6739,   -0.0823,  -25841,   -0.3155,  -39723,   -0.2425,  -35971,   -0.4391,   -3752,   -0.0458,   29442,    0.1797,   17185,    0.2098,   12257,    0.1496,  -12098,   -0.0738,  -25639,   -0.3130,   13541,    0.1653,   -7210,   -0.0440,    2369,    0.0289,   -9579,   -0.1169,    4223,    0.0258,    6065,    0.0740,   -1842,   -0.0225,   27144,    0.1657,    2552,    0.0312,   24592,    0.3002,   36581,    0.2233,   34560,    0.4219,    2021,    0.0247,    1340,    0.0082,    2321,    0.0283,    -981,   -0.0120,
 129,   43112,    0.2631,   20674,    0.2524,   22438,    0.2739,   17142,    0.1046,   -5662,   -0.0691,   22804,    0.2784,    9762,    0.0596,   14620,    0.1785,   -4858,   -0.0593,    6937,    0.0423,   20387,    0.2489,  -13450,   -0.1642,   65968,    0.4026,   30398,    0.3711,   35570,    0.4342,   21697,    0.1324,   18540,    0.2263,    3157,    0.0385,    5450,    0.0333,   14981,    0.1829,   -9531,   -0.1163,   31511,    0.1923,   15063,    0.1839,   16448,    0.2008,   30259,    0.1847,   16042,    0.1958,   14217,    0.1736,   11437,    0.0698,    3252,    0.0397,    8185,    0.0999,    1041,    0.0064,    1586,    0.0194,    -545,   -0.0067,   12611,    0.0770,    6441,    0.0786,    6170,    0.0753,     195,    0.0012,    3954,    0.0483,   -3759,   -0.0459,   35922,    0.2193,   24706,    0.3016,   11216,    0.1369,   12005,    0.0733,    1952,    0.0238,   10053,    0.1227,    9605,    0.0586,    -568,   -0.0069,   10173,    0.1242,   35404,    0.2161,   24760,    0.3023,   10644,    0.1299,   19977,    0.1219,   13208,    0.1612,    6769,    0.0826,    -144,   -0.0009,  -16586,   -0.2025,   16442,    0.2007,   24126,    0.1473,    8976,    0.1096,   15150,    0.1849,   -9374,   -0.0572,   -9647,   -0.1178,     273,    0.0033,    -157,   -0.0010,   -5018,   -0.0613,    4861,    0.0593,   12129,    0.0740,  -16045,   -0.1959,   28174,    0.3439,     107,    0.0007,   -5677,   -0.0693,    5784,    0.0706,  -33397,   -0.2038,   -7550,   -0.0922,  -25847,   -0.3155,  -40196,   -0.2453,  -37278,   -0.4551,   -2918,   -0.0356,   29287,    0.1788,   17150,    0.2094,   12137,    0.1482,  -12418,   -0.0758,  -25968,   -0.3170,   13550,    0.1654,   -7497,   -0.0458,    1335,    0.0163,   -8832,   -0.1078,    2602,    0.0159,    5625,    0.0687,   -3023,   -0.0369,   27006,    0.1648,    2074,    0.0253,   24932,    0.3044,   37658,    0.2299,   35096,    0.4284,    2562,    0.0313,     817,    0.0050,    2102,    0.0257,   -1285,   -0.0157,
 130,   40801,    0.2490,   18243,    0.2227,   22558,    0.2754,   15355,    0.0937,   -7505,   -0.0916,   22860,    0.2791,    8290,    0.0506,   12945,    0.1580,   -4655,   -0.0568,    6683,    0.0408,   21029,    0.2567,  -14346,   -0.1751,   64790,    0.3955,   29178,    0.3562,   35612,    0.4347,   23210,    0.1417,   19498,    0.2380,    3712,    0.0453,    4901,    0.0299,   14120,    0.1724,   -9219,   -0.1125,   32421,    0.1979,   15403,    0.1880,   17018,    0.2077,   29046,    0.1773,   14919,    0.1821,   14127,    0.1725,   10864,    0.0663,    3329,    0.0406,    7535,    0.0920,    1170,    0.0071,    1914,    0.0234,    -744,   -0.0091,   15088,    0.0921,    6759,    0.0825,    8329,    0.1017,    -529,   -0.0032,    3652,    0.0446,   -4181,   -0.0510,   34903,    0.2130,   23691,    0.2892,   11212,    0.1369,   12362,    0.0755,    2865,    0.0350,    9497,    0.1159,   10357,    0.0632,     -65,   -0.0008,   10422,    0.1272,   37432,    0.2285,   26772,    0.3268,   10660,    0.1301,   19855,    0.1212,   12864,    0.1570,    6991,    0.0853,    -899,   -0.0055,  -16659,   -0.2034,   15760,    0.1924,   23791,    0.1452,    8952,    0.1093,   14839,    0.1811,   -9169,   -0.0560,   -8627,   -0.1053,    -542,   -0.0066,    -384,   -0.0023,   -5516,   -0.0673,    5132,    0.0626,   11033,    0.0673,  -16668,   -0.2035,   27701,    0.3382,   -1446,   -0.0088,   -7298,   -0.0891,    5852,    0.0714,  -33942,   -0.2072,   -8130,   -0.0992,  -25812,   -0.3151,  -40368,   -0.2464,  -38204,   -0.4664,   -2164,   -0.0264,   28853,    0.1761,   17017,    0.2077,   11836,    0.1445,  -12279,   -0.0749,  -25891,   -0.3161,   13612,    0.1662,   -8037,   -0.0491,     199,    0.0024,   -8236,   -0.1005,     389,    0.0024,    5166,    0.0631,   -4777,   -0.0583,   26468,    0.1616,    1436,    0.0175,   25032,    0.3056,   38669,    0.2360,   35460,    0.4329,    3209,    0.0392,    -130,   -0.0008,    1628,    0.0199,   -1758,   -0.0215,
 131,   38824,    0.2370,   15752,    0.1923,   23072,    0.2816,   13874,    0.0847,   -8855,   -0.1081,   22729,    0.2775,    7306,    0.0446,   11520,    0.1406,   -4214,   -0.0514,    6608,    0.0403,   21353,    0.2607,  -14745,   -0.1800,   63093,    0.3851,   27869,    0.3402,   35224,    0.4300,   24419,    0.1490,   20595,    0.2514,    3824,    0.0467,    4810,    0.0294,   13409,    0.1637,   -8599,   -0.1050,   33078,    0.2019,   15860,    0.1936,   17218,    0.2102,   27689,    0.1690,   13616,    0.1662,   14073,    0.1718,   10187,    0.0622,    3515,    0.0429,    6672,    0.0814,     137,    0.0008,    1361,    0.0166,   -1224,   -0.0149,   17363,    0.1060,    6644,    0.0811,   10719,    0.1309,   -1237,   -0.0076,    3170,    0.0387,   -4407,   -0.0538,   35126,    0.2144,   23413,    0.2858,   11713,    0.1430,   12711,    0.0776,    3660,    0.0447,    9051,    0.1105,   11941,    0.0729,    1107,    0.0135,   10834,    0.1323,   38809,    0.2369,   28858,    0.3523,    9951,    0.1215,   19605,    0.1197,   12590,    0.1537,    7015,    0.0856,   -1168,   -0.0071,  -16585,   -0.2025,   15417,    0.1882,   23615,    0.1441,    8979,    0.1096,   14636,    0.1787,   -8973,   -0.0548,   -7559,   -0.0923,   -1414,   -0.0173,   -1270,   -0.0078,   -6207,   -0.0758,    4937,    0.0603,    9683,    0.0591,  -17440,   -0.2129,   27123,    0.3311,   -2627,   -0.0160,   -8791,   -0.1073,    6164,    0.0752,  -34123,   -0.2083,   -8384,   -0.1023,  -25739,   -0.3142,  -41187,   -0.2514,  -39206,   -0.4786,   -1981,   -0.0242,   28590,    0.1745,   16862,    0.2058,   11728,    0.1432,  -12126,   -0.0740,  -25829,   -0.3153,   13703,    0.1673,   -8728,   -0.0533,    -769,   -0.0094,   -7959,   -0.0972,   -1436,   -0.0088,    4818,    0.0588,   -6254,   -0.0763,   25618,    0.1564,     694,    0.0085,   24924,    0.3043,   39289,    0.2398,   35256,    0.4304,    4033,    0.0492,   -1089,   -0.0066,    1041,    0.0127,   -2130,   -0.0260,
