Identifier:,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,
 273,   57704,    0.3522,   10504,    0.1282,   47200,    0.5762,   86554,    0.5283,   71795,    0.8764,   14759,    0.1802,   37819,    0.2308,   29168,    0.3561,    8651,    0.1056,    6847,    0.0418,    -214,   -0.0026,    7061,    0.0862,   43348,    0.2646,    3725,    0.0455,   39623,    0.4837,   56331,    0.3438,   26591,    0.3246,   29740,    0.3630,   -4981,   -0.0304,    9082,    0.1109,  -14063,   -0.1717,   19188,    0.1171,   20501,    0.2503,   -1313,   -0.0160,   12703,    0.0775,    9767,    0.1192,    2936,    0.0358,   68258,    0.4166,   16509,    0.2015,   51749,    0.6317,   27010,    0.1649,    1625,    0.0198,   25385,    0.3099,   26239,    0.1602,   12383,    0.1512,   13856,    0.1691,   75336,    0.4598,   63858,    0.7795,   11478,    0.1401,    4702,    0.0287,   -6676,   -0.0815,   11378,    0.1389,   28487,    0.1739,    6330,    0.0773,   22157,    0.2705,   -3389,   -0.0207,  -19133,   -0.2336,   15744,    0.1922,   -6324,   -0.0386,  -17135,   -0.2092,   10811,    0.1320,   48924,    0.2986,   24976,    0.3049,   23948,    0.2923,  -34141,   -0.2084,  -20795,   -0.2539,  -13346,   -0.1629,  -74264,   -0.4533,    3536,    0.0432,  -77800,   -0.9497,   -1186,   -0.0072,    8739,    0.1067,   -9925,   -0.1212,    8396,    0.0512,    8509,    0.1039,    -113,   -0.0014,  -23416,   -0.1429,  -25849,   -0.3155,    2433,    0.0297,  -28451,   -0.1737,  -25860,   -0.3157,   -2591,   -0.0316,   21524,    0.1314,   22710,    0.2772,   -1186,   -0.0145,   11380,    0.0695,   10446,    0.1275,     934,    0.0114,  -43182,   -0.2636,  -47324,   -0.5777,    4142,    0.0506,   -1766,   -0.0108,    6686,    0.0816,   -8452,   -0.1032,    6650,    0.0406,   11850,    0.1447,   -5200,   -0.0635,   27426,    0.1674,   29870,    0.3646,   -2444,   -0.0298,
 274,   57775,    0.3526,    9721,    0.1187,   48054,    0.5866,   80503,    0.4914,   69112,    0.8437,   11391,    0.1391,   41080,    0.2507,   34343,    0.4192,    6737,    0.0822,    5806,    0.0354,    -430,   -0.0052,    6236,    0.0761,   39083,    0.2386,    4629,    0.0565,   34454,    0.4206,   59573,    0.3636,   27859,    0.3401,   31714,    0.3871,   -5118,   -0.0312,    9017,    0.1101,  -14135,   -0.1726,   17139,    0.1046,   18369,    0.2242,   -1230,   -0.0150,    8648,    0.0528,    7622,    0.0930,    1026,    0.0125,   69039,    0.4214,   17216,    0.2102,   51823,    0.6326,   33975,    0.2074,    4241,    0.0518,   29734,    0.3630,   29150,    0.1779,   15660,    0.1912,   13490,    0.1647,   77507,    0.4731,   66745,    0.8148,   10762,    0.1314,    8903,    0.0543,   -3388,   -0.0414,   12291,    0.1500,   26205,    0.1599,     996,    0.0122,   25209,    0.3077,   -5710,   -0.0349,  -20801,   -0.2539,   15091,    0.1842,    -843,   -0.0051,  -14939,   -0.1824,   14096,    0.1721,   49029,    0.2993,   23824,    0.2908,   25205,    0.3077,  -29211,   -0.1783,  -20079,   -0.2451,   -9132,   -0.1115,  -69799,   -0.4260,    3661,    0.0447,  -73460,   -0.8968,      51,    0.0003,   10339,    0.1262,  -10288,   -0.1256,    9333,    0.0570,    9198,    0.1123,     135,    0.0016,  -26306,   -0.1606,  -27309,   -0.3334,    1003,    0.0122,  -27194,   -0.1660,  -24236,   -0.2959,   -2958,   -0.0361,   24339,    0.1486,   23846,    0.2911,     493,    0.0060,    8304,    0.0507,   11662,    0.1424,   -3358,   -0.0410,  -39351,   -0.2402,  -45658,   -0.5574,    6307,    0.0770,   -8402,   -0.0513,    2553,    0.0312,  -10955,   -0.1337,    5309,    0.0324,   10895,    0.1330,   -5586,   -0.0682,   30096,    0.1837,   32588,    0.3978,   -2492,   -0.0304,
 275,   54887,    0.3350,   10560,    0.1289,   44327,    0.5411,   74919,    0.4573,   63832,    0.7792,   11087,    0.1353,   38702,    0.2362,   35694,    0.4357,    3008,    0.0367,   11470,    0.0700,    1412,    0.0172,   10058,    0.1228,   39266,    0.2397,    7729,    0.0944,   31537,    0.3850,   59952,    0.3659,   28805,    0.3516,   31147,    0.3802,   -2609,   -0.0159,   11902,    0.1453,  -14511,   -0.1771,   19462,    0.1188,   15428,    0.1883,    4034,    0.0492,    1866,    0.0114,    5675,    0.0693,   -3809,   -0.0465,   69060,    0.4215,   14117,    0.1723,   54943,    0.6707,   32113,    0.1960,    1446,    0.0177,   30667,    0.3744,   34744,    0.2121,   16998,    0.2075,   17746,    0.2166,   81130,    0.4952,   68517,    0.8364,   12613,    0.1540,   12254,    0.0748,   -5120,   -0.0625,   17374,    0.2121,   15310,    0.0934,   -4909,   -0.0599,   20219,    0.2468,   -7971,   -0.0487,  -22527,   -0.2750,   14556,    0.1777,    3242,    0.0198,  -14214,   -0.1735,   17456,    0.2131,   48350,    0.2951,   21852,    0.2668,   26498,    0.3235,  -25619,   -0.1564,  -19389,   -0.2367,   -6230,   -0.0761,  -66924,   -0.4085,    5338,    0.0652,  -72262,   -0.8821,     -69,   -0.0004,    9745,    0.1190,   -9814,   -0.1198,    9628,    0.0588,    8817,    0.1076,     811,    0.0099,  -27883,   -0.1702,  -29024,   -0.3543,    1141,    0.0139,  -29541,   -0.1803,  -25742,   -0.3142,   -3799,   -0.0464,   24792,    0.1513,   23908,    0.2919,     884,    0.0108,    7713,    0.0471,   13716,    0.1674,   -6003,   -0.0733,  -36894,   -0.2252,  -44066,   -0.5379,    7172,    0.0876,  -13791,   -0.0842,     595,    0.0073,  -14386,   -0.1756,    7122,    0.0435,   12242,    0.1494,   -5120,   -0.0625,   34819,    0.2125,   34448,    0.4205,     371,    0.0045,
 276,   54996,    0.3357,   13280,    0.1621,   41716,    0.5092,   73663,    0.4496,   60918,    0.7437,   12745,    0.1556,   38231,    0.2334,   36501,    0.4456,    1730,    0.0211,   11855,    0.0724,    1775,    0.0217,   10080,    0.1231,   33240,    0.2029,    7910,    0.0966,   25330,    0.3092,   58486,    0.3570,   25159,    0.3071,   33327,    0.4068,   -1891,   -0.0115,   12738,    0.1555,  -14629,   -0.1786,   20046,    0.1224,   13759,    0.1680,    6287,    0.0767,   -3864,   -0.0236,     468,    0.0057,   -4332,   -0.0529,   64924,    0.3963,   14727,    0.1798,   50197,    0.6128,   36854,    0.2249,    5672,    0.0692,   31182,    0.3807,   34857,    0.2128,   15045,    0.1837,   19812,    0.2419,   85147,    0.5197,   75361,    0.9200,    9786,    0.1195,   12541,    0.0765,   -6366,   -0.0777,   18907,    0.2308,   11582,    0.0707,   -7392,   -0.0902,   18974,    0.2316,  -11650,   -0.0711,  -24366,   -0.2974,   12716,    0.1552,    4857,    0.0296,  -14169,   -0.1730,   19026,    0.2323,   50274,    0.3069,   21462,    0.2620,   28812,    0.3517,  -22239,   -0.1357,  -18093,   -0.2209,   -4146,   -0.0506,  -70261,   -0.4289,    2895,    0.0353,  -73156,   -0.8930,     617,    0.0038,   10991,    0.1342,  -10374,   -0.1266,    5531,    0.0338,    4637,    0.0566,     894,    0.0109,  -25892,   -0.1580,  -28140,   -0.3435,    2248,    0.0274,  -35437,   -0.2163,  -29188,   -0.3563,   -6249,   -0.0763,   25621,    0.1564,   22758,    0.2778,    2863,    0.0349,    5901,    0.0360,   12822,    0.1565,   -6921,   -0.0845,  -36412,   -0.2222,  -43545,   -0.5316,    7133,    0.0871,  -22002,   -0.1343,   -1393,   -0.0170,  -20609,   -0.2516,   13971,    0.0853,   14620,    0.1785,    -649,   -0.0079,   39648,    0.2420,   36209,    0.4420,    3439,    0.0420,
 277,   51275,    0.3130,   13009,    0.1588,   38266,    0.4671,   72913,    0.4450,   56137,    0.6853,   16776,    0.2048,   39210,    0.2393,   39423,    0.4813,    -213,   -0.0026,   13646,    0.0833,    2795,    0.0341,   10851,    0.1325,   30389,    0.1855,    3154,    0.0385,   27235,    0.3325,   52050,    0.3177,   22680,    0.2769,   29370,    0.3585,    -837,   -0.0051,   12689,    0.1549,  -13526,   -0.1651,   14963,    0.0913,   13280,    0.1621,    1683,    0.0205,   -9313,   -0.0568,   -2135,   -0.0261,   -7178,   -0.0876,   63011,    0.3846,   14029,    0.1713,   48982,    0.5979,   34917,    0.2131,    5423,    0.0662,   29494,    0.3600,   38209,    0.2332,   14841,    0.1812,   23368,    0.2853,   88077,    0.5376,   76931,    0.9391,   11146,    0.1361,   20304,    0.1239,   -6154,   -0.0751,   26458,    0.3230,    6427,    0.0392,  -10304,   -0.1258,   16731,    0.2042,  -13326,   -0.0813,  -25499,   -0.3113,   12173,    0.1486,    4572,    0.0279,  -14366,   -0.1754,   18938,    0.2312,   49527,    0.3023,   20892,    0.2550,   28635,    0.3496,  -19331,   -0.1180,  -16209,   -0.1979,   -3122,   -0.0381,  -73528,   -0.4488,     946,    0.0115,  -74474,   -0.9091,   -1217,   -0.0074,   10589,    0.1293,  -11806,   -0.1441,    5992,    0.0366,    4296,    0.0524,    1696,    0.0207,  -24190,   -0.1476,  -26610,   -0.3248,    2420,    0.0295,  -40146,   -0.2450,  -32040,   -0.3911,   -8106,   -0.0990,   28179,    0.1720,   23830,    0.2909,    4349,    0.0531,    7779,    0.0475,   13423,    0.1639,   -5644,   -0.0689,  -35958,   -0.2195,  -42492,   -0.5187,    6534,    0.0798,  -21755,   -0.1328,    -431,   -0.0053,  -21324,   -0.2603,   21232,    0.1296,   16660,    0.2034,    4572,    0.0558,   43168,    0.2635,   37100,    0.4529,    6068,    0.0741,
 278,   46745,    0.2853,   11261,    0.1375,   35484,    0.4332,   75017,    0.4579,   56856,    0.6941,   18161,    0.2217,   39144,    0.2389,   39124,    0.4776,      20,    0.0002,    7325,    0.0447,    2726,    0.0333,    4599,    0.0561,   22617,    0.1380,   -2620,   -0.0320,   25237,    0.3081,   52013,    0.3175,   19079,    0.2329,   32934,    0.4020,   -1654,   -0.0101,   11010,    0.1344,  -12664,   -0.1546,   14075,    0.0859,   12505,    0.1527,    1570,    0.0192,  -10808,   -0.0660,   -3264,   -0.0398,   -7544,   -0.0921,   64313,    0.3925,   15498,    0.1892,   48815,    0.5959,   37052,    0.2262,    6270,    0.0765,   30782,    0.3758,   39083,    0.2386,   13988,    0.1708,   25095,    0.3063,   87575,    0.5345,   77475,    0.9458,   10100,    0.1233,   22618,    0.1381,   -5523,   -0.0674,   28141,    0.3435,    6384,    0.0390,  -12702,   -0.1551,   19086,    0.2330,  -12387,   -0.0756,  -25573,   -0.3122,   13186,    0.1610,    7276,    0.0444,  -12172,   -0.1486,   19448,    0.2374,   51095,    0.3119,   21394,    0.2612,   29701,    0.3626,  -18798,   -0.1147,  -15365,   -0.1876,   -3433,   -0.0419,  -77405,   -0.4725,    -850,   -0.0104,  -76555,   -0.9345,   -5784,   -0.0353,    8638,    0.1054,  -14422,   -0.1761,    6830,    0.0417,    3044,    0.0372,    3786,    0.0462,  -20110,   -0.1227,  -23011,   -0.2809,    2901,    0.0354,  -43517,   -0.2656,  -34793,   -0.4247,   -8724,   -0.1065,   28278,    0.1726,   24295,    0.2966,    3983,    0.0486,    7964,    0.0486,   12324,    0.1504,   -4360,   -0.0532,  -33861,   -0.2067,  -42201,   -0.5152,    8340,    0.1018,  -20456,   -0.1249,     467,    0.0057,  -20923,   -0.2554,   27191,    0.1660,   18493,    0.2258,    8698,    0.1062,   43719,    0.2668,   35778,    0.4368,    7941,    0.0969,
 279,   49522,    0.3023,   15307,    0.1869,   34215,    0.4177,   68327,    0.4170,   54960,    0.6709,   13367,    0.1632,   42718,    0.2607,   41363,    0.5049,    1355,    0.0165,    1106,    0.0068,     204,    0.0025,     902,    0.0110,   16430,    0.1003,  -11606,   -0.1417,   28036,    0.3422,   52714,    0.3218,   16054,    0.1960,   36660,    0.4475,    3431,    0.0209,   13305,    0.1624,   -9874,   -0.1205,   12313,    0.0752,   12517,    0.1528,    -204,   -0.0025,    -946,   -0.0058,     959,    0.0117,   -1905,   -0.0233,   61239,    0.3738,   14421,    0.1760,   46818,    0.5715,   32149,    0.1962,    5736,    0.0700,   26413,    0.3224,   40341,    0.2462,   13733,    0.1676,   26608,    0.3248,   86192,    0.5261,   76804,    0.9376,    9388,    0.1146,   21359,    0.1304,   -4656,   -0.0568,   26015,    0.3176,    6461,    0.0394,  -14688,   -0.1793,   21149,    0.2582,  -10733,   -0.0655,  -24898,   -0.3039,   14165,    0.1729,    7452,    0.0455,  -12584,   -0.1536,   20036,    0.2446,   50545,    0.3085,   21712,    0.2650,   28833,    0.3520,  -18013,   -0.1099,  -14552,   -0.1776,   -3461,   -0.0422,  -76615,   -0.4676,      54,    0.0007,  -76669,   -0.9359,   -9648,   -0.0589,    6252,    0.0763,  -15900,   -0.1941,    6164,    0.0376,    1530,    0.0187,    4634,    0.0566,  -16574,   -0.1012,  -22073,   -0.2695,    5499,    0.0671,  -42966,   -0.2623,  -33814,   -0.4128,   -9152,   -0.1117,   26174,    0.1598,   22608,    0.2760,    3566,    0.0435,    7666,    0.0468,    9918,    0.1211,   -2252,   -0.0275,  -33638,   -0.2053,  -43878,   -0.5356,   10240,    0.1250,  -17223,   -0.1051,    1481,    0.0181,  -18704,   -0.2283,   31389,    0.1916,   19737,    0.2409,   11652,    0.1422,   40320,    0.2461,   33062,    0.4036,    7258,    0.0886,
 280,   47950,    0.2927,   15977,    0.1950,   31973,    0.3903,   65559,    0.4002,   55623,    0.6790,    9936,    0.1213,   42167,    0.2574,   41675,    0.5087,     492,    0.0060,   -2660,   -0.0162,    3155,    0.0385,   -5815,   -0.0710,   16137,    0.0985,  -12542,   -0.1531,   28679,    0.3501,   59927,    0.3658,   17123,    0.2090,   42804,    0.5225,    4207,    0.0257,   12268,    0.1498,   -8061,   -0.0984,   15134,    0.0924,   14633,    0.1786,     501,    0.0061,      51,    0.0003,    -996,   -0.0122,    1047,    0.0128,   61259,    0.3739,   14843,    0.1812,   46416,    0.5666,   29883,    0.1824,    5170,    0.0631,   24713,    0.3017,   38210,    0.2332,   16010,    0.1954,   22200,    0.2710,   87166,    0.5320,   76967,    0.9396,   10199,    0.1245,   23166,    0.1414,   -3836,   -0.0468,   27002,    0.3296,    6564,    0.0401,  -15362,   -0.1875,   21926,    0.2677,   -9430,   -0.0576,  -21479,   -0.2622,   12049,    0.1471,    7974,    0.0487,  -10971,   -0.1339,   18945,    0.2313,   49364,    0.3013,   21618,    0.2639,   27746,    0.3387,  -16295,   -0.0995,  -14591,   -0.1781,   -1704,   -0.0208,  -74396,   -0.4541,    1370,    0.0167,  -75766,   -0.9249,  -11785,   -0.0719,    3783,    0.0462,  -15568,   -0.1900,    7316,    0.0447,    2319,    0.0283,    4997,    0.0610,  -16976,   -0.1036,  -22259,   -0.2717,    5283,    0.0645,  -42840,   -0.2615,  -33748,   -0.4120,   -9092,   -0.1110,   23954,    0.1462,   20829,    0.2543,    3125,    0.0381,    7969,    0.0486,    9568,    0.1168,   -1599,   -0.0195,  -29773,   -0.1817,  -41347,   -0.5047,   11574,    0.1413,  -13601,   -0.0830,    2066,    0.0252,  -15667,   -0.1913,   31755,    0.1938,   20263,    0.2474,   11492,    0.1403,   37284,    0.2276,   30411,    0.3712,    6873,    0.0839,
 281,   54835,    0.3347,   21417,    0.2614,   33418,    0.4079,   65728,    0.4012,   57471,    0.7016,    8257,    0.1008,   40635,    0.2480,   42076,    0.5136,   -1441,   -0.0176,   -7007,   -0.0428,    1011,    0.0123,   -8018,   -0.0979,   26569,    0.1622,   -6417,   -0.0783,   32986,    0.4027,   61492,    0.3753,   15305,    0.1868,   46187,    0.5638,    9149,    0.0558,   15027,    0.1834,   -5878,   -0.0718,   11508,    0.0702,    8107,    0.0990,    3401,    0.0415,    -720,   -0.0044,   -4528,   -0.0553,    3808,    0.0465,   61595,    0.3760,   17065,    0.2083,   44530,    0.5436,   26701,    0.1630,    2520,    0.0308,   24181,    0.2952,   40364,    0.2464,   15057,    0.1838,   25307,    0.3089,   82301,    0.5023,   73924,    0.9024,    8377,    0.1023,   19307,    0.1178,   -5282,   -0.0645,   24589,    0.3002,   10705,    0.0653,  -13927,   -0.1700,   24632,    0.3007,  -10354,   -0.0632,  -20368,   -0.2486,   10014,    0.1222,    8317,    0.0508,  -12436,   -0.1518,   20753,    0.2533,   50776,    0.3099,   21551,    0.2631,   29225,    0.3568,  -16659,   -0.1017,  -15838,   -0.1933,    -821,   -0.0100,  -68697,   -0.4193,    4550,    0.0555,  -73247,   -0.8942,  -10137,   -0.0619,    4862,    0.0594,  -14999,   -0.1831,    7099,    0.0433,    3636,    0.0444,    3463,    0.0423,  -16674,   -0.1018,  -23191,   -0.2831,    6517,    0.0796,  -43605,   -0.2662,  -33338,   -0.4070,  -10267,   -0.1253,   26213,    0.1600,   22855,    0.2790,    3358,    0.0410,    7975,    0.0487,    8949,    0.1092,    -974,   -0.0119,  -28661,   -0.1749,  -39616,   -0.4836,   10955,    0.1337,   -9076,   -0.0554,    4268,    0.0521,  -13344,   -0.1629,   29844,    0.1822,   19874,    0.2426,    9970,    0.1217,   35858,    0.2189,   28786,    0.3514,    7072,    0.0863,
 282,   59274,    0.3618,   23769,    0.2902,   35505,    0.4334,   66863,    0.4081,   59899,    0.7312,    6964,    0.0850,   41720,    0.2546,   43534,    0.5314,   -1814,   -0.0221,   -7730,   -0.0472,     508,    0.0062,   -8238,   -0.1006,   30687,    0.1873,   -1590,   -0.0194,   32277,    0.3940,   64006,    0.3907,   16830,    0.2055,   47176,    0.5759,    7520,    0.0459,   13821,    0.1687,   -6301,   -0.0769,   13081,    0.0798,    9610,    0.1173,    3471,    0.0424,    -999,   -0.0061,   -4793,   -0.0585,    3794,    0.0463,   60962,    0.3721,   15932,    0.1945,   45030,    0.5497,   22224,    0.1356,    2437,    0.0297,   19787,    0.2415,   42638,    0.2602,   13750,    0.1679,   28888,    0.3526,   77157,    0.4709,   71175,    0.8689,    5982,    0.0730,   17602,    0.1074,   -3576,   -0.0437,   21178,    0.2585,   10074,    0.0615,  -12734,   -0.1554,   22808,    0.2784,   -6453,   -0.0394,  -15775,   -0.1926,    9322,    0.1138,    7369,    0.0450,  -12923,   -0.1578,   20292,    0.2477,   50930,    0.3109,   21541,    0.2630,   29389,    0.3588,  -17707,   -0.1081,  -16255,   -0.1984,   -1452,   -0.0177,  -65671,   -0.4008,    7765,    0.0948,  -73436,   -0.8965,   -8613,   -0.0526,    7226,    0.0882,  -15839,   -0.1934,    7679,    0.0469,    5560,    0.0679,    2119,    0.0259,  -15711,   -0.0959,  -22818,   -0.2785,    7107,    0.0868,  -43535,   -0.2657,  -30582,   -0.3733,  -12953,   -0.1581,   25009,    0.1526,   22984,    0.2806,    2025,    0.0247,    7320,    0.0447,    9160,    0.1118,   -1840,   -0.0225,  -27728,   -0.1692,  -38599,   -0.4712,   10871,    0.1327,   -8698,   -0.0531,    4139,    0.0505,  -12837,   -0.1567,   31071,    0.1896,   22307,    0.2723,    8764,    0.1070,   32864,    0.2006,   26084,    0.3184,    6780,    0.0828,
 283,   64446,    0.3934,   24338,    0.2971,   40108,    0.4896,   64915,    0.3962,   59479,    0.7261,    5436,    0.0664,   51216,    0.3126,   48002,    0.5860,    3214,    0.0392,   -5478,   -0.0334,    1602,    0.0196,   -7080,   -0.0864,   33583,    0.2050,    2856,    0.0349,   30727,    0.3751,   60303,    0.3681,   15764,    0.1924,   44539,    0.5437,   12627,    0.0771,   14497,    0.1770,   -1870,   -0.0228,   15617,    0.0953,    9642,    0.1177,    5975,    0.0729,    1668,    0.0102,   -4329,   -0.0528,    5997,    0.0732,   66389,    0.4052,   17866,    0.2181,   48523,    0.5923,   17792,    0.1086,     642,    0.0078,   17150,    0.2094,   36220,    0.2211,    9322,    0.1138,   26898,    0.3284,   71757,    0.4380,   69379,    0.8469,    2378,    0.0290,   19738,    0.1205,   -2148,   -0.0262,   21886,    0.2672,    7080,    0.0432,  -12107,   -0.1478,   19187,    0.2342,   -4991,   -0.0305,  -14990,   -0.1830,    9999,    0.1221,    6684,    0.0408,  -13739,   -0.1677,   20423,    0.2493,   50038,    0.3054,   20505,    0.2503,   29533,    0.3605,  -17785,   -0.1086,  -15949,   -0.1947,   -1836,   -0.0224,  -60659,   -0.3702,    9071,    0.1107,  -69730,   -0.8512,   -8180,   -0.0499,    7184,    0.0877,  -15364,   -0.1876,    4092,    0.0250,    3071,    0.0375,    1021,    0.0125,  -14110,   -0.0861,  -21981,   -0.2683,    7871,    0.0961,  -41716,   -0.2546,  -28596,   -0.3491,  -13120,   -0.1602,   23055,    0.1407,   23099,    0.2820,     -44,   -0.0005,    6991,    0.0427,    9033,    0.1103,   -2042,   -0.0249,  -25592,   -0.1562,  -37494,   -0.4577,   11902,    0.1453,   -8389,   -0.0512,    5894,    0.0720,  -14283,   -0.1744,   33461,    0.2042,   24475,    0.2988,    8986,    0.1097,   32234,    0.1967,   24877,    0.3037,    7357,    0.0898,
 284,   61900,    0.3778,   18792,    0.2294,   43108,    0.5262,   68035,    0.4153,   59993,    0.7324,    8042,    0.0982,   54266,    0.3312,   49834,    0.6083,    4432,    0.0541,   -1316,   -0.0080,    1560,    0.0190,   -2876,   -0.0351,   32128,    0.1961,    3082,    0.0376,   29046,    0.3546,   61893,    0.3778,   19730,    0.2409,   42163,    0.5147,   11409,    0.0696,   14441,    0.1763,   -3032,   -0.0370,   20975,    0.1280,   11923,    0.1455,    9052,    0.1105,    7240,    0.0442,    -777,   -0.0095,    8017,    0.0979,   63916,    0.3901,   12522,    0.1529,   51394,    0.6274,   18816,    0.1148,    -915,   -0.0112,   19731,    0.2409,   27712,    0.1691,    5106,    0.0623,   22606,    0.2760,   70137,    0.4281,   71379,    0.8714,   -1242,   -0.0152,   20915,    0.1277,   -1103,   -0.0135,   22018,    0.2688,    5808,    0.0355,  -11223,   -0.1370,   17031,    0.2079,   -5414,   -0.0330,  -14627,   -0.1786,    9213,    0.1125,    7256,    0.0443,  -11291,   -0.1378,   18547,    0.2264,   50466,    0.3080,   22695,    0.2770,   27771,    0.3390,  -18607,   -0.1136,  -14544,   -0.1775,   -4063,   -0.0496,  -58142,   -0.3549,   11416,    0.1394,  -69558,   -0.8491,   -5749,   -0.0351,   10381,    0.1267,  -16130,   -0.1969,    6348,    0.0387,    3185,    0.0389,    3163,    0.0386,  -10851,   -0.0662,  -22235,   -0.2714,   11384,    0.1390,  -40962,   -0.2500,  -28259,   -0.3450,  -12703,   -0.1551,   22878,    0.1396,   24274,    0.2963,   -1396,   -0.0170,    5143,    0.0314,    7694,    0.0939,   -2551,   -0.0311,  -24899,   -0.1520,  -37976,   -0.4636,   13077,    0.1596,   -9901,   -0.0604,    7648,    0.0934,  -17549,   -0.2142,   34785,    0.2123,   25067,    0.3060,    9718,    0.1186,   31481,    0.1922,   24150,    0.2948,    7331,    0.0895,
 285,   65111,    0.3974,   20406,    0.2491,   44705,    0.5457,   68992,    0.4211,   58528,    0.7145,   10464,    0.1277,   54122,    0.3303,   49134,    0.5998,    4988,    0.0609,    1240,    0.0076,    3168,    0.0387,   -1928,   -0.0235,   32532,    0.1986,    3307,    0.0404,   29225,    0.3568,   61342,    0.3744,   19904,    0.2430,   41438,    0.5059,    9112,    0.0556,   10620,    0.1296,   -1508,   -0.0184,   21693,    0.1324,    8702,    0.1062,   12991,    0.1586,    9287,    0.0567,    1671,    0.0204,    7616,    0.0930,   57880,    0.3533,   10909,    0.1332,   46971,    0.5734,   19537,    0.1192,      75,    0.0009,   19462,    0.2376,   23814,    0.1454,    1148,    0.0140,   22666,    0.2767,   70541,    0.4306,   71902,    0.8777,   -1361,   -0.0166,   24346,    0.1486,    2498,    0.0305,   21848,    0.2667,    6715,    0.0410,  -11169,   -0.1363,   17884,    0.2183,   -5716,   -0.0349,  -15526,   -0.1895,    9810,    0.1198,    5031,    0.0307,  -12470,   -0.1522,   17501,    0.2136,   49133,    0.2999,   23622,    0.2884,   25511,    0.3114,  -21994,   -0.1342,  -14778,   -0.1804,   -7216,   -0.0881,  -59449,   -0.3629,   11344,    0.1385,  -70793,   -0.8642,   -3561,   -0.0217,   10407,    0.1270,  -13968,   -0.1705,    5067,    0.0309,    1920,    0.0234,    3147,    0.0384,   -8359,   -0.0510,  -19790,   -0.2416,   11431,    0.1395,  -39099,   -0.2386,  -28998,   -0.3540,  -10101,   -0.1233,   21371,    0.1304,   26147,    0.3192,   -4776,   -0.0583,    4849,    0.0296,    6767,    0.0826,   -1918,   -0.0234,  -24432,   -0.1491,  -37297,   -0.4553,   12865,    0.1570,  -11089,   -0.0677,    7883,    0.0962,  -18972,   -0.2316,   39321,    0.2400,   26266,    0.3206,   13055,    0.1594,   28977,    0.1769,   23348,    0.2850,    5629,    0.0687,
 286,   63474,    0.3874,   19168,    0.2340,   44306,    0.5409,   67329,    0.4110,   56000,    0.6836,   11329,    0.1383,   52950,    0.3232,   48067,    0.5868,    4883,    0.0596,   -4382,   -0.0267,    2931,    0.0358,   -7313,   -0.0893,   34443,    0.2102,    3840,    0.0469,   30603,    0.3736,   61070,    0.3728,   21033,    0.2568,   40037,    0.4887,    9195,    0.0561,   11641,    0.1421,   -2446,   -0.0299,   22095,    0.1349,    7059,    0.0862,   15036,    0.1836,    8921,    0.0545,    2142,    0.0261,    6779,    0.0828,   55620,    0.3395,    8873,    0.1083,   46747,    0.5707,   23428,    0.1430,    1314,    0.0160,   22114,    0.2700,   20126,    0.1228,    -738,   -0.0090,   20864,    0.2547,   68324,    0.4170,   71963,    0.8785,   -3639,   -0.0444,   23788,    0.1452,    1313,    0.0160,   22475,    0.2744,     717,    0.0044,  -12894,   -0.1574,   13611,    0.1662,   -3799,   -0.0232,  -15986,   -0.1951,   12187,    0.1488,    6423,    0.0392,   -9346,   -0.1141,   15769,    0.1925,   47506,    0.2900,   25321,    0.3091,   22185,    0.2708,  -22496,   -0.1373,  -13012,   -0.1588,   -9484,   -0.1158,  -59820,   -0.3651,   11736,    0.1433,  -71556,   -0.8735,     299,    0.0018,   13316,    0.1626,  -13017,   -0.1589,    4648,    0.0284,    1718,    0.0210,    2930,    0.0358,   -8862,   -0.0541,  -19203,   -0.2344,   10341,    0.1262,  -39246,   -0.2395,  -28655,   -0.3498,  -10591,   -0.1293,   21785,    0.1330,   26100,    0.3186,   -4315,   -0.0527,    3105,    0.0190,    5152,    0.0629,   -2047,   -0.0250,  -21863,   -0.1334,  -36646,   -0.4474,   14783,    0.1805,  -11567,   -0.0706,    9712,    0.1186,  -21279,   -0.2598,   39020,    0.2382,   25864,    0.3157,   13156,    0.1606,   26820,    0.1637,   22527,    0.2750,    4293,    0.0524,
