Identifier:,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,
 536,   19938,    0.1217,   19054,    0.2326,     884,    0.0108,   33852,    0.2066,   41967,    0.5123,   -8115,   -0.0991,   34075,    0.2080,   32345,    0.3948,    1730,    0.0211,   23789,    0.1452,  -11508,   -0.1405,   35297,    0.4309,   27128,    0.1656,   14762,    0.1802,   12366,    0.1510,   51729,    0.3157,   19538,    0.2385,   32191,    0.3930,   11400,    0.0696,   -2148,   -0.0262,   13548,    0.1654,    5017,    0.0306,   -4118,   -0.0503,    9135,    0.1115,   27885,    0.1702,     206,    0.0025,   27679,    0.3379,   50523,    0.3084,   40213,    0.4909,   10310,    0.1259,   31103,    0.1898,    -646,   -0.0079,   31749,    0.3876,   27341,    0.1669,   20345,    0.2484,    6996,    0.0854,   34931,    0.2132,   13664,    0.1668,   21267,    0.2596,   -2442,   -0.0149,   -1855,   -0.0226,    -587,   -0.0072,   22827,    0.1393,    1652,    0.0202,   21175,    0.2585,  -37161,   -0.2268,  -24834,   -0.3032,  -12327,   -0.1505,    3146,    0.0192,   -3729,   -0.0455,    6875,    0.0839,  -19095,   -0.1166,  -22444,   -0.2740,    3349,    0.0409,  -22158,   -0.1352,  -35360,   -0.4317,   13202,    0.1612,  -36191,   -0.2209,  -31362,   -0.3828,   -4829,   -0.0589,  -47894,   -0.2923,  -23722,   -0.2896,  -24172,   -0.2951,   -8732,   -0.0533,  -28654,   -0.3498,   19922,    0.2432,  -19593,   -0.1196,  -12273,   -0.1498,   -7320,   -0.0894,  -27021,   -0.1649,  -15963,   -0.1949,  -11058,   -0.1350,  -57237,   -0.3494,  -10000,   -0.1221,  -47237,   -0.5766,  -49789,   -0.3039,  -30506,   -0.3724,  -19283,   -0.2354,   11535,    0.0704,   10936,    0.1335,     599,    0.0073,   -8168,   -0.0499,    8357,    0.1020,  -16525,   -0.2017,  -14557,   -0.0889,  -23862,   -0.2913,    9305,    0.1136,  -51269,   -0.3129,  -58374,   -0.7126,    7105,    0.0867,
 537,   23637,    0.1443,   19706,    0.2406,    3931,    0.0480,   32842,    0.2005,   43195,    0.5273,  -10353,   -0.1264,   38711,    0.2363,   33180,    0.4050,    5531,    0.0675,   21123,    0.1289,  -14175,   -0.1730,   35298,    0.4309,   29200,    0.1782,   14933,    0.1823,   14267,    0.1742,   50366,    0.3074,   19174,    0.2341,   31192,    0.3808,    7465,    0.0456,   -5294,   -0.0646,   12759,    0.1558,    4249,    0.0259,   -2942,   -0.0359,    7191,    0.0878,   21257,    0.1297,    -643,   -0.0078,   21900,    0.2673,   55362,    0.3379,   41560,    0.5073,   13802,    0.1685,   28032,    0.1711,   -2636,   -0.0322,   30668,    0.3744,   36315,    0.2217,   25271,    0.3085,   11044,    0.1348,   37512,    0.2290,   13611,    0.1662,   23901,    0.2918,    4572,    0.0279,    4036,    0.0493,     536,    0.0065,   24845,    0.1516,    4964,    0.0606,   19881,    0.2427,  -32878,   -0.2007,  -20766,   -0.2535,  -12112,   -0.1479,    4031,    0.0246,   -3671,   -0.0448,    7702,    0.0940,  -20617,   -0.1258,  -23930,   -0.2921,    3313,    0.0404,  -20817,   -0.1271,  -34676,   -0.4233,   13859,    0.1692,  -32845,   -0.2005,  -28077,   -0.3427,   -4768,   -0.0582,  -44817,   -0.2735,  -21512,   -0.2626,  -23305,   -0.2845,   -6937,   -0.0423,  -24811,   -0.3029,   17874,    0.2182,  -25371,   -0.1549,  -15745,   -0.1922,   -9626,   -0.1175,  -25316,   -0.1545,  -15804,   -0.1929,   -9512,   -0.1161,  -54580,   -0.3331,   -8939,   -0.1091,  -45641,   -0.5572,  -47962,   -0.2927,  -28896,   -0.3527,  -19066,   -0.2327,   12257,    0.0748,   12599,    0.1538,    -342,   -0.0042,  -10840,   -0.0662,    5588,    0.0682,  -16428,   -0.2005,  -13336,   -0.0814,  -22980,   -0.2805,    9644,    0.1177,  -47735,   -0.2914,  -57055,   -0.6965,    9320,    0.1138,
 538,   26317,    0.1606,   22163,    0.2706,    4154,    0.0507,   34297,    0.2093,   42250,    0.5158,   -7953,   -0.0971,   46465,    0.2836,   33478,    0.4087,   12987,    0.1585,   22838,    0.1394,  -14647,   -0.1788,   37485,    0.4576,   35335,    0.2157,   19387,    0.2367,   15948,    0.1947,   53512,    0.3266,   21697,    0.2649,   31815,    0.3884,    7189,    0.0439,   -3227,   -0.0394,   10416,    0.1272,    4304,    0.0263,   -3075,   -0.0375,    7379,    0.0901,   19287,    0.1177,    -979,   -0.0120,   20266,    0.2474,   54497,    0.3326,   38233,    0.4667,   16264,    0.1985,   20479,    0.1250,   -6053,   -0.0739,   26532,    0.3239,   36056,    0.2201,   25803,    0.3150,   10253,    0.1252,   34890,    0.2130,   11828,    0.1444,   23062,    0.2815,   10625,    0.0649,    8392,    0.1024,    2233,    0.0273,   33561,    0.2048,   11697,    0.1428,   21864,    0.2669,  -35448,   -0.2164,  -19944,   -0.2435,  -15504,   -0.1893,    1526,    0.0093,   -4978,   -0.0608,    6504,    0.0794,  -20330,   -0.1241,  -24742,   -0.3020,    4412,    0.0539,  -20198,   -0.1233,  -34832,   -0.4252,   14634,    0.1786,  -32868,   -0.2006,  -27427,   -0.3348,   -5441,   -0.0664,  -45864,   -0.2799,  -18946,   -0.2313,  -26918,   -0.3286,   -7814,   -0.0477,  -23156,   -0.2827,   15342,    0.1873,  -26845,   -0.1639,  -15191,   -0.1854,  -11654,   -0.1423,  -24095,   -0.1471,  -16081,   -0.1963,   -8014,   -0.0978,  -54745,   -0.3341,  -10112,   -0.1234,  -44633,   -0.5449,  -48476,   -0.2959,  -29278,   -0.3574,  -19198,   -0.2344,   13061,    0.0797,   12546,    0.1532,     515,    0.0063,  -10556,   -0.0644,    4492,    0.0548,  -15048,   -0.1837,  -14413,   -0.0880,  -22776,   -0.2780,    8363,    0.1021,  -43352,   -0.2646,  -56256,   -0.6867,   12904,    0.1575,
 539,   30014,    0.1832,   24294,    0.2966,    5720,    0.0698,   40895,    0.2496,   41765,    0.5098,    -870,   -0.0106,   51329,    0.3133,   34771,    0.4245,   16558,    0.2021,   27555,    0.1682,  -11328,   -0.1383,   38883,    0.4747,   36406,    0.2222,   21897,    0.2673,   14509,    0.1771,   49894,    0.3045,   20824,    0.2542,   29070,    0.3549,   11820,    0.0721,    -918,   -0.0112,   12738,    0.1555,    1714,    0.0105,   -2207,   -0.0269,    3921,    0.0479,   23207,    0.1416,   -2531,   -0.0309,   25738,    0.3142,   52335,    0.3194,   34194,    0.4174,   18141,    0.2215,   12785,    0.0780,   -8604,   -0.1050,   21389,    0.2611,   26250,    0.1602,   18965,    0.2315,    7285,    0.0889,   34067,    0.2079,    9551,    0.1166,   24516,    0.2993,    9251,    0.0565,    6349,    0.0775,    2902,    0.0354,   33772,    0.2061,   13598,    0.1660,   20174,    0.2463,  -38489,   -0.2349,  -21862,   -0.2669,  -16627,   -0.2030,    -915,   -0.0056,   -6211,   -0.0758,    5296,    0.0647,  -16761,   -0.1023,  -25614,   -0.3127,    8853,    0.1081,  -21178,   -0.1293,  -37884,   -0.4625,   16706,    0.2039,  -35227,   -0.2150,  -26460,   -0.3230,   -8767,   -0.1070,  -45091,   -0.2752,  -17312,   -0.2113,  -27779,   -0.3391,   -5192,   -0.0317,  -21822,   -0.2664,   16630,    0.2030,  -26687,   -0.1629,  -13589,   -0.1659,  -13098,   -0.1599,  -25616,   -0.1564,  -17274,   -0.2109,   -8342,   -0.1018,  -53559,   -0.3269,  -12034,   -0.1469,  -41525,   -0.5069,  -49804,   -0.3040,  -31269,   -0.3817,  -18535,   -0.2263,    9892,    0.0604,   10251,    0.1251,    -359,   -0.0044,  -10380,   -0.0634,    4328,    0.0528,  -14708,   -0.1795,  -12059,   -0.0736,  -20449,   -0.2496,    8390,    0.1024,  -40421,   -0.2467,  -54763,   -0.6685,   14342,    0.1751,
 540,   34191,    0.2087,   24674,    0.3012,    9517,    0.1162,   44156,    0.2695,   41408,    0.5055,    2748,    0.0335,   51815,    0.3163,   34968,    0.4269,   16847,    0.2057,   35052,    0.2139,   -7526,   -0.0919,   42578,    0.5198,   36773,    0.2245,   23375,    0.2853,   13398,    0.1636,   52658,    0.3214,   25182,    0.3074,   27476,    0.3354,   12601,    0.0769,   -1040,   -0.0127,   13641,    0.1665,    -182,   -0.0011,   -2711,   -0.0331,    2529,    0.0309,   22916,    0.1399,   -7267,   -0.0887,   30183,    0.3685,   44101,    0.2692,   31132,    0.3800,   12969,    0.1583,    7949,    0.0485,   -6744,   -0.0823,   14693,    0.1794,   12559,    0.0767,    9487,    0.1158,    3072,    0.0375,   29934,    0.1827,    5648,    0.0689,   24286,    0.2965,    7629,    0.0466,    6395,    0.0781,    1234,    0.0151,   37232,    0.2273,   18746,    0.2288,   18486,    0.2257,  -39723,   -0.2425,  -22922,   -0.2798,  -16801,   -0.2051,    2759,    0.0168,   -3800,   -0.0464,    6559,    0.0801,  -12882,   -0.0786,  -24522,   -0.2993,   11640,    0.1421,  -22725,   -0.1387,  -39355,   -0.4804,   16630,    0.2030,  -34573,   -0.2110,  -25923,   -0.3165,   -8650,   -0.1056,  -43949,   -0.2683,  -16669,   -0.2035,  -27280,   -0.3330,   -5119,   -0.0312,  -20608,   -0.2516,   15489,    0.1891,  -22483,   -0.1372,  -10273,   -0.1254,  -12210,   -0.1491,  -29010,   -0.1771,  -19073,   -0.2328,   -9937,   -0.1213,  -55185,   -0.3368,  -14649,   -0.1788,  -40536,   -0.4948,  -51866,   -0.3166,  -33704,   -0.4114,  -18162,   -0.2217,   12021,    0.0734,   10262,    0.1253,    1759,    0.0215,  -11651,   -0.0711,    4739,    0.0579,  -16390,   -0.2001,  -10373,   -0.0633,  -18423,   -0.2249,    8050,    0.0983,  -36167,   -0.2208,  -50503,   -0.6165,   14336,    0.1750,
 541,   45303,    0.2765,   31192,    0.3808,   14111,    0.1723,   42659,    0.2604,   40058,    0.4890,    2601,    0.0318,   49922,    0.3047,   34778,    0.4245,   15144,    0.1849,   43600,    0.2661,   -2919,   -0.0356,   46519,    0.5679,   32582,    0.1989,   19067,    0.2328,   13515,    0.1650,   53218,    0.3248,   26615,    0.3249,   26603,    0.3248,   16775,    0.1024,   -3702,   -0.0452,   20477,    0.2500,   -3502,   -0.0214,      27,    0.0003,   -3529,   -0.0431,   17638,    0.1077,  -12134,   -0.1481,   29772,    0.3634,   39956,    0.2439,   31038,    0.3789,    8918,    0.1089,   -1045,   -0.0064,   -7464,   -0.0911,    6419,    0.0784,    5980,    0.0365,    3238,    0.0395,    2742,    0.0335,   24875,    0.1518,    3954,    0.0483,   20921,    0.2554,    6130,    0.0374,    7268,    0.0887,   -1138,   -0.0139,   41983,    0.2563,   24181,    0.2952,   17802,    0.2173,  -40490,   -0.2471,  -23252,   -0.2838,  -17238,   -0.2104,    5182,    0.0316,    -998,   -0.0122,    6180,    0.0754,  -13556,   -0.0827,  -24935,   -0.3044,   11379,    0.1389,  -21178,   -0.1293,  -39113,   -0.4775,   17935,    0.2189,  -34153,   -0.2085,  -24865,   -0.3035,   -9288,   -0.1134,  -41124,   -0.2510,  -16382,   -0.2000,  -24742,   -0.3020,   -1692,   -0.0103,  -19081,   -0.2329,   17389,    0.2123,  -21452,   -0.1309,   -9187,   -0.1121,  -12265,   -0.1497,  -30426,   -0.1857,  -20051,   -0.2448,  -10375,   -0.1267,  -51829,   -0.3163,  -11830,   -0.1444,  -39999,   -0.4883,  -53851,   -0.3287,  -35957,   -0.4389,  -17894,   -0.2184,   12467,    0.0761,   10092,    0.1232,    2375,    0.0290,  -11664,   -0.0712,    6036,    0.0737,  -17700,   -0.2161,  -11383,   -0.0695,  -19482,   -0.2378,    8099,    0.0989,  -38231,   -0.2334,  -50494,   -0.6164,   12263,    0.1497,
 542,   48399,    0.2954,   34158,    0.4170,   14241,    0.1738,   40927,    0.2498,   39525,    0.4825,    1402,    0.0171,   53303,    0.3253,   33966,    0.4146,   19337,    0.2361,   45148,    0.2756,      -1,   -0.0000,   45149,    0.5512,   24022,    0.1466,   14461,    0.1765,    9561,    0.1167,   49325,    0.3011,   27069,    0.3304,   22256,    0.2717,   16748,    0.1022,   -4404,   -0.0538,   21152,    0.2582,   -6896,   -0.0421,     627,    0.0077,   -7523,   -0.0918,   11142,    0.0680,  -16135,   -0.1970,   27277,    0.3330,   27465,    0.1676,   23882,    0.2915,    3583,    0.0437,   -9394,   -0.0573,  -10024,   -0.1224,     630,    0.0077,     425,    0.0026,    1430,    0.0175,   -1005,   -0.0123,   21460,    0.1310,    4795,    0.0585,   16665,    0.2034,    6486,    0.0396,    8798,    0.1074,   -2312,   -0.0282,   44753,    0.2732,   24233,    0.2958,   20520,    0.2505,  -39285,   -0.2398,  -22412,   -0.2736,  -16873,   -0.2060,    8743,    0.0534,    2285,    0.0279,    6458,    0.0788,  -14842,   -0.0906,  -26203,   -0.3199,   11361,    0.1387,  -19562,   -0.1194,  -38029,   -0.4642,   18467,    0.2254,  -34081,   -0.2080,  -23441,   -0.2862,  -10640,   -0.1299,  -35046,   -0.2139,  -15189,   -0.1854,  -19857,   -0.2424,     683,    0.0042,  -17635,   -0.2153,   18318,    0.2236,  -18297,   -0.1117,   -7595,   -0.0927,  -10702,   -0.1306,  -30691,   -0.1873,  -21449,   -0.2618,   -9242,   -0.1128,  -51326,   -0.3133,  -11149,   -0.1361,  -40177,   -0.4905,  -56323,   -0.3438,  -38682,   -0.4722,  -17641,   -0.2154,   13882,    0.0847,   10061,    0.1228,    3821,    0.0466,  -17500,   -0.1068,    3544,    0.0433,  -21044,   -0.2569,   -8070,   -0.0493,  -17421,   -0.2127,    9351,    0.1142,  -38069,   -0.2324,  -49293,   -0.6017,   11224,    0.1370,
 543,   49608,    0.3028,   33891,    0.4137,   15717,    0.1919,   40831,    0.2492,   39612,    0.4836,    1219,    0.0149,   55768,    0.3404,   33289,    0.4064,   22479,    0.2744,   46497,    0.2838,    2715,    0.0331,   43782,    0.5345,   21016,    0.1283,   12853,    0.1569,    8163,    0.0996,   49932,    0.3048,   24264,    0.2962,   25668,    0.3133,   18280,    0.1116,   -3843,   -0.0469,   22123,    0.2701,  -11871,   -0.0725,   -4504,   -0.0550,   -7367,   -0.0899,    7570,    0.0462,  -16500,   -0.2014,   24070,    0.2938,   18364,    0.1121,   19895,    0.2429,   -1531,   -0.0187,  -18282,   -0.1116,  -14061,   -0.1716,   -4221,   -0.0515,   -2274,   -0.0139,    -767,   -0.0094,   -1507,   -0.0184,   14501,    0.0885,    1496,    0.0183,   13005,    0.1588,    1168,    0.0071,    6730,    0.0822,   -5562,   -0.0679,   45048,    0.2750,   24554,    0.2997,   20494,    0.2502,  -40521,   -0.2473,  -20946,   -0.2557,  -19575,   -0.2390,   10625,    0.0649,    2865,    0.0350,    7760,    0.0947,  -16934,   -0.1034,  -27960,   -0.3413,   11026,    0.1346,  -18992,   -0.1159,  -37222,   -0.4544,   18230,    0.2225,  -33345,   -0.2035,  -24609,   -0.3004,   -8736,   -0.1066,  -23929,   -0.1461,   -9847,   -0.1202,  -14082,   -0.1719,    1312,    0.0080,  -16172,   -0.1974,   17484,    0.2134,  -19458,   -0.1188,   -8754,   -0.1069,  -10704,   -0.1307,  -28375,   -0.1732,  -19392,   -0.2367,   -8983,   -0.1097,  -54241,   -0.3311,  -13275,   -0.1621,  -40966,   -0.5001,  -53990,   -0.3295,  -37698,   -0.4602,  -16292,   -0.1989,   12949,    0.0790,   10491,    0.1281,    2458,    0.0300,  -18593,   -0.1135,    2438,    0.0298,  -21031,   -0.2567,   -6920,   -0.0422,  -16501,   -0.2014,    9581,    0.1170,  -38581,   -0.2355,  -46876,   -0.5722,    8295,    0.1013,
 544,   47014,    0.2870,   31520,    0.3848,   15494,    0.1891,   31453,    0.1920,   36529,    0.4459,   -5076,   -0.0620,   55594,    0.3393,   28037,    0.3423,   27557,    0.3364,   47220,    0.2882,    3923,    0.0479,   43297,    0.5285,   16705,    0.1020,    9335,    0.1140,    7370,    0.0900,   48635,    0.2969,   22872,    0.2792,   25763,    0.3145,   15762,    0.0962,   -9643,   -0.1177,   25405,    0.3101,  -13540,   -0.0826,   -6079,   -0.0742,   -7461,   -0.0911,    3728,    0.0228,  -16159,   -0.1973,   19887,    0.2428,   20900,    0.1276,   20869,    0.2548,      31,    0.0004,  -21826,   -0.1332,  -16325,   -0.1993,   -5501,   -0.0672,   -3325,   -0.0203,   -2167,   -0.0265,   -1158,   -0.0141,   11795,    0.0720,    2568,    0.0313,    9227,    0.1126,    1762,    0.0108,    8103,    0.0989,   -6341,   -0.0774,   43084,    0.2630,   24610,    0.3004,   18474,    0.2255,  -41203,   -0.2515,  -18370,   -0.2243,  -22833,   -0.2787,   14869,    0.0908,    5039,    0.0615,    9830,    0.1200,  -18791,   -0.1147,  -28634,   -0.3495,    9843,    0.1202,  -14428,   -0.0881,  -34070,   -0.4159,   19642,    0.2398,  -30276,   -0.1848,  -23183,   -0.2830,   -7093,   -0.0866,  -15902,   -0.0971,   -4450,   -0.0543,  -11452,   -0.1398,   -2652,   -0.0162,  -16930,   -0.2067,   14278,    0.1743,  -19542,   -0.1193,   -7968,   -0.0973,  -11574,   -0.1413,  -30306,   -0.1850,  -21109,   -0.2577,   -9197,   -0.1123,  -53946,   -0.3293,  -12098,   -0.1477,  -41848,   -0.5109,  -47199,   -0.2881,  -33490,   -0.4088,  -13709,   -0.1674,   11255,    0.0687,   10757,    0.1313,     498,    0.0061,  -19066,   -0.1164,    1057,    0.0129,  -20123,   -0.2456,   -6391,   -0.0390,  -14715,   -0.1796,    8324,    0.1016,  -37146,   -0.2267,  -46215,   -0.5642,    9069,    0.1107,
 545,   43064,    0.2628,   27345,    0.3338,   15719,    0.1919,   29112,    0.1777,   34738,    0.4241,   -5626,   -0.0687,   54822,    0.3346,   24513,    0.2992,   30309,    0.3700,   50708,    0.3095,    6679,    0.0815,   44029,    0.5375,   16541,    0.1010,    8057,    0.0984,    8484,    0.1036,   48306,    0.2948,   19976,    0.2439,   28330,    0.3458,    9226,    0.0563,  -13230,   -0.1615,   22456,    0.2741,  -13405,   -0.0818,   -7671,   -0.0936,   -5734,   -0.0700,     628,    0.0038,  -17145,   -0.2093,   17773,    0.2170,   19699,    0.1202,   21767,    0.2657,   -2068,   -0.0252,  -20193,   -0.1233,  -17721,   -0.2163,   -2472,   -0.0302,     830,    0.0051,   -2200,   -0.0269,    3030,    0.0370,    7376,    0.0450,    -688,   -0.0084,    8064,    0.0984,    3736,    0.0228,    7953,    0.0971,   -4217,   -0.0515,   44202,    0.2698,   26056,    0.3181,   18146,    0.2215,  -41117,   -0.2510,  -19159,   -0.2339,  -21958,   -0.2681,   17392,    0.1062,    6309,    0.0770,   11083,    0.1353,  -16073,   -0.0981,  -26359,   -0.3218,   10286,    0.1256,  -11077,   -0.0676,  -32641,   -0.3985,   21564,    0.2632,  -26063,   -0.1591,  -20606,   -0.2515,   -5457,   -0.0666,  -11300,   -0.0690,   -1266,   -0.0155,  -10034,   -0.1225,   -1614,   -0.0099,  -16665,   -0.2034,   15051,    0.1837,  -20917,   -0.1277,  -10370,   -0.1266,  -10547,   -0.1288,  -33620,   -0.2052,  -21790,   -0.2660,  -11830,   -0.1444,  -56795,   -0.3467,  -12823,   -0.1565,  -43972,   -0.5368,  -41605,   -0.2539,  -30571,   -0.3732,  -11034,   -0.1347,   11744,    0.0717,   10731,    0.1310,    1013,    0.0124,  -17008,   -0.1038,     626,    0.0076,  -17634,   -0.2153,   -4932,   -0.0301,  -13844,   -0.1690,    8912,    0.1088,  -38006,   -0.2320,  -46739,   -0.5706,    8733,    0.1066,
 546,   38028,    0.2321,   24774,    0.3024,   13254,    0.1618,   35219,    0.2150,   37877,    0.4624,   -2658,   -0.0324,   51854,    0.3165,   19768,    0.2413,   32086,    0.3917,   51868,    0.3166,    7388,    0.0902,   44480,    0.5430,   16115,    0.0984,    5871,    0.0717,   10244,    0.1251,   46082,    0.2813,   16955,    0.2070,   29127,    0.3556,    5316,    0.0324,  -14308,   -0.1747,   19624,    0.2396,   -8437,   -0.0515,   -6132,   -0.0749,   -2305,   -0.0281,   -3455,   -0.0211,  -20799,   -0.2539,   17344,    0.2117,   28192,    0.1721,   27721,    0.3384,     471,    0.0057,  -20158,   -0.1230,  -18035,   -0.2202,   -2123,   -0.0259,    3413,    0.0208,   -5486,   -0.0670,    8899,    0.1086,    6407,    0.0391,   -1889,   -0.0231,    8296,    0.1013,    9319,    0.0569,   10912,    0.1332,   -1593,   -0.0194,   41719,    0.2546,   26517,    0.3237,   15202,    0.1856,  -42824,   -0.2614,  -20590,   -0.2514,  -22234,   -0.2714,   18558,    0.1133,    6316,    0.0771,   12242,    0.1494,  -14533,   -0.0887,  -23396,   -0.2856,    8863,    0.1082,   -7761,   -0.0474,  -31275,   -0.3818,   23514,    0.2870,  -25826,   -0.1576,  -20867,   -0.2547,   -4959,   -0.0605,  -12108,   -0.0739,   -2084,   -0.0254,  -10024,   -0.1224,   -4308,   -0.0263,  -16786,   -0.2049,   12478,    0.1523,  -21545,   -0.1315,  -12050,   -0.1471,   -9495,   -0.1159,  -31959,   -0.1951,  -20469,   -0.2499,  -11490,   -0.1403,  -59565,   -0.3636,  -14246,   -0.1739,  -45319,   -0.5532,  -39444,   -0.2408,  -27723,   -0.3384,  -11721,   -0.1431,    9089,    0.0555,    9574,    0.1169,    -485,   -0.0059,  -13675,   -0.0835,    2530,    0.0309,  -16205,   -0.1978,   -1339,   -0.0082,  -10399,   -0.1269,    9060,    0.1106,  -35848,   -0.2188,  -46545,   -0.5682,   10697,    0.1306,
 547,   34446,    0.2102,   21030,    0.2567,   13416,    0.1638,   35563,    0.2171,   39256,    0.4792,   -3693,   -0.0451,   51104,    0.3119,   23630,    0.2885,   27474,    0.3354,   46993,    0.2868,    2786,    0.0340,   44207,    0.5397,   11135,    0.0680,    3138,    0.0383,    7997,    0.0976,   42343,    0.2584,   16219,    0.1980,   26124,    0.3189,    7330,    0.0447,   -9753,   -0.1191,   17083,    0.2085,   -6372,   -0.0389,   -7251,   -0.0885,     879,    0.0107,    1375,    0.0084,  -20929,   -0.2555,   22304,    0.2723,   31878,    0.1946,   29158,    0.3559,    2720,    0.0332,  -23651,   -0.1444,  -19340,   -0.2361,   -4311,   -0.0526,    9105,    0.0556,   -3342,   -0.0408,   12447,    0.1519,    7109,    0.0434,   -1084,   -0.0132,    8193,    0.1000,   16043,    0.0979,   16376,    0.1999,    -333,   -0.0041,   38120,    0.2327,   24832,    0.3031,   13288,    0.1622,  -44808,   -0.2735,  -22186,   -0.2708,  -22622,   -0.2762,   21011,    0.1282,    9308,    0.1136,   11703,    0.1429,  -13165,   -0.0804,  -19895,   -0.2429,    6730,    0.0822,   -8016,   -0.0489,  -30749,   -0.3754,   22733,    0.2775,  -22787,   -0.1391,  -18508,   -0.2259,   -4279,   -0.0522,  -12438,   -0.0759,   -1530,   -0.0187,  -10908,   -0.1332,   -5436,   -0.0332,  -16576,   -0.2023,   11140,    0.1360,  -21830,   -0.1332,  -11526,   -0.1407,  -10304,   -0.1258,  -31999,   -0.1953,  -21137,   -0.2580,  -10862,   -0.1326,  -59255,   -0.3617,  -14957,   -0.1826,  -44298,   -0.5408,  -35774,   -0.2184,  -25716,   -0.3139,  -10058,   -0.1228,   11782,    0.0719,    9904,    0.1209,    1878,    0.0229,   -8723,   -0.0532,    3372,    0.0412,  -12095,   -0.1476,   -2185,   -0.0133,  -10728,   -0.1310,    8543,    0.1043,  -35099,   -0.2142,  -46778,   -0.5710,   11679,    0.1426,
 548,   31225,    0.1906,   19380,    0.2366,   11845,    0.1446,   40635,    0.2480,   40850,    0.4987,    -215,   -0.0026,   42477,    0.2593,   21084,    0.2574,   21393,    0.2612,   44610,    0.2723,    1542,    0.0188,   43068,    0.5257,    4014,    0.0245,   -1854,   -0.0226,    5868,    0.0716,   37923,    0.2315,   17836,    0.2177,   20087,    0.2452,    5904,    0.0360,   -8595,   -0.1049,   14499,    0.1770,   -9218,   -0.0563,  -11586,   -0.1414,    2368,    0.0289,    7234,    0.0442,  -18721,   -0.2285,   25955,    0.3168,   35712,    0.2180,   27028,    0.3299,    8684,    0.1060,  -25205,   -0.1538,  -22492,   -0.2746,   -2713,   -0.0331,    9683,    0.0591,   -4240,   -0.0518,   13923,    0.1700,    9599,    0.0586,    3277,    0.0400,    6322,    0.0772,   24519,    0.1497,   19752,    0.2411,    4767,    0.0582,   36067,    0.2201,   21625,    0.2640,   14442,    0.1763,  -44706,   -0.2729,  -21893,   -0.2673,  -22813,   -0.2785,   26167,    0.1597,   13037,    0.1591,   13130,    0.1603,  -10920,   -0.0667,  -16103,   -0.1966,    5183,    0.0633,  -10110,   -0.0617,  -31612,   -0.3859,   21502,    0.2625,  -18278,   -0.1116,  -13905,   -0.1697,   -4373,   -0.0534,   -8858,   -0.0541,    -418,   -0.0051,   -8440,   -0.1030,   -5788,   -0.0353,  -17604,   -0.2149,   11816,    0.1442,  -24344,   -0.1486,  -13379,   -0.1633,  -10965,   -0.1339,  -30337,   -0.1852,  -20179,   -0.2463,  -10158,   -0.1240,  -56789,   -0.3466,  -15174,   -0.1852,  -41615,   -0.5080,  -35119,   -0.2144,  -26653,   -0.3254,   -8466,   -0.1033,   14846,    0.0906,   10367,    0.1266,    4479,    0.0547,   -4930,   -0.0301,    3499,    0.0427,   -8429,   -0.1029,    -414,   -0.0025,  -10890,   -0.1329,   10476,    0.1279,  -34800,   -0.2124,  -46302,   -0.5652,   11502,    0.1404,
